Timestamp,Open,High,Low,Close,Volume,cci,roc,aroondown,aroonup,adx,di_plus,di_minus,mfi,rsi,slowk,slowd,macd,macdema,macdhist,upperband,middleband,lowerband,wma5,wma30,ema5,ema21,dema21,dema5,trima5,trima30,chaikin,score_twitter,volume_gg,volume_twitter,volume_wiki,blocks-size,avg-block-size,n-transactions-per-block,median-confirmation-time,hash-rate,difficulty,miners-revenue,transaction-fees,cost-per-transaction-percent,cost-per-transaction,n-unique-addresses,n-transactions,n-transactions-total,n-transactions-excluding-popular,n-transactions-excluding-chains-longer-than-100,output-volume,estimated-transaction-volume-usd
1464220800,449.106,454.95834691,445,452,64.96128459,12.5674573277385,1.31803097762124,64.2857142857143,21.4285714285714,14.015665780153,17.1176273526677,17.4213320130447,40.1830897969196,54.7049938283384,87.3548785800678,77.0470419808735,-0.660067919725691,-0.219518359923355,-0.440549559802336,456.296955837913,444.127980144,431.959004450088,446.771380177979,447.847381655096,446.117951538752,446.480856875468,446.275307165766,448.628710379779,448.628710379779,451.168071335,222.179119222419,0.121977169004392,1863,48,8012,69707.648563,0.823084058394161,1630.31851851852,9.85,1357376.35658448,199312067531,1575322.67973474,55.65651605,0.944828566451722,7.15753195119672,364137,220093,131660779,208481,132895,3584296.38192588,166731059.54563
1464307200,452,477.85000015,450.76000448,460.00000005,382.30964973,119.994885641724,-0.216919728850329,57.1428571428571,100,14.8976498174885,25.9688314013406,15.1329792617498,51.802273953887,59.9358787415299,77.0789775249713,80.7464574570609,0.53324019219383,-0.068966649499918,0.602206841693748,462.082313246547,449.29398015,436.505647053453,452.062053479979,448.543135066128,450.745301042501,447.709869891335,448.640291078757,455.504039939019,455.504039939019,450.886164929791,100.669767351856,0.049952674764859,1727,66,7843,69839.438719,0.948130618705036,1548.89208633094,11.0166666666667,1377192.06981929,199312067531,1667597.59254395,70.89209327,0.495674300964834,7.74560415680713,407566,215296,131876075,187607,131821,4124114.20189379,336430109.307252
1464393600,466.00811494,521,461,489,691.17019229,300.442501289926,6.82453150552151,50,100,17.5790490140977,36.784020218038,11.4771796870528,65.381436465842,72.3854718885312,71.6565433606,78.6967998218798,3.77548169820267,0.699923020040599,3.07555867816207,490.601340374228,458.83998015,427.078619925773,465.297393429978,451.073350830967,463.496867361667,451.463518083031,455.721762973139,475.170404172124,475.170404172124,450.705142581375,54.591754532523,0.180723571881846,1788,74,7516,69954.266231,0.863364751879699,1451.53383458647,9.11666666666667,1317744.93011486,199312067531,1764424.6814117,52.34180926,0.678784019364895,9.13953961799135,377266,193054,132069129,174843,120803,3665525.35247352,259939042.62251
1464480000,491,551.00000005,480,525.20000331,663.08517372,366.413262144305,14.4226586732026,42.8571428571429,100,20.780861687788,38.0552894682735,8.80955319780106,73.0945457200412,80.5220008719564,66.4399914870589,71.7251707908768,9.16042352167739,2.39202312036796,6.76840040130943,533.296902428197,474.292200782,415.287499135803,487.417401149978,455.857330250214,484.064579344445,458.166834921847,468.13189103905,505.558745206601,505.558745206601,450.804108387583,235.772835061799,0.119046051942765,1932,72,7165,70054.237741,0.680078299319728,1215.93197278912,7.76666666666667,1456454.92275853,199312067531,1906764.23664556,47.98546674,0.9202676446845,10.667689947777,354651,178742,132247871,208537,109694,2740859.08647322,207196704.965028
1464566400,529.8419999,542.43419978,522.0149885,534.5,327.89399546,287.086300226073,15.3864420390911,35.7142857142857,92.8571428571429,23.7539734562147,35.4997618599002,8.21796509719858,78.3234183204973,81.9901510654403,73.6860040068172,70.5941796181588,14.0168828227852,4.7169950608514,9.29988776193379,558.721633067988,492.140000672,425.558368276013,507.486667555978,461.092384717591,500.87638622963,465.106213565315,480.473881529562,526.413701394524,526.413701394524,451.21833698725,308.850282422293,0.127756277859021,1835,48,12745,70183.64685,0.892476613793103,1467.84027777778,9.46666666666667,1436639.20952372,199312067531,1934163.2226771,57.85196125,0.832608340226519,9.15064755322254,403738,211369,132459240,213708,130472,2248431.58458386,232301687.267616
1464652800,537.99999998,549,510.50000001,529.99999,429.18501472,200.836711682693,17.9087853170189,28.5714285714286,85.7142857142857,25.5249070378798,31.2400198369909,10.820756439664,69.3075770861651,78.8915065031534,79.7906947091433,73.3055634010066,17.3030893655587,7.23421392179286,10.0688754437658,565.336885154594,507.739998672,450.143112189407,520.106663998645,465.846114574322,510.584254153087,471.00564778665,490.33937704627,534.081042878654,534.081042878654,451.893200285875,314.42389071901,0.084480565338163,1639,68,13783,70293.758388,0.867019984251968,1694.87401574803,9.51666666666667,1258297.79041043,199312067531,1714201.23967368,52.33924442,0.778997443803371,7.96380582336588,392767,215249,132674489,232484,136385,2561419.97723386,220052229.093883
1464739200,529.9999999,541.99999999,517.28,535.5,384.35654924,159.757823773036,18.9375782894518,21.4285714285714,78.5714285714286,27.1693453637117,28.8465693393674,9.99172543967374,75.2348537319304,79.8917791782641,82.0873361113113,78.521344942424,20.1193136441925,9.81123386627278,10.3080797779197,557.460361137547,522.839998662,488.219636186453,529.359997774645,470.776181767419,518.889502768725,476.868770715137,499.774999977051,540.090860996194,540.090860996194,452.892260340083,496.651186947111,0.128163669373799,1510,37,10917,70414.778065,0.840414423611111,1639.05594405594,10.85,1426731.35290631,199312067531,1972575.77046476,56.18497783,1.01626772640069,8.41596420617684,405301,234385,132908874,229527,147669,2351992.37610488,194100011.170385
1464825600,534.4530179,539.83129126,531.78309789,536.8725,140.70011462,137.904575129105,18.1393571638814,14.2857142857143,71.4285714285714,28.696323809127,28.0919470829858,9.73034328681781,80.1160750093836,80.144634793804,80.6433862430855,80.8404723545135,22.2059644192566,12.2901799768695,9.9157844423871,540.975910019,532.414498662,523.853087305,534.037498220645,475.600173691698,524.88383517915,482.323655195579,508.106485870449,543.014295604413,543.014295604413,454.237896589791,533.898948901122,0.033758327576499,1867,34,9668,70528.881764,0.826838398550725,1674.63043478261,9.86666666666667,1367284.21320188,199312067531,1894573.92114143,58.53519721,0.997870240291603,8.19810523256885,392655,231099,133139973,233191,140594,2342608.49726503,189861752.023769
1464912000,537,579,534.52000018,565.06714367,518.94095071,150.686745764978,24.6363084194249,7.14285714285714,100,31.0920493347085,36.1709068284981,8.41944247919608,86.394031814472,84.4660017726043,80.846651366764,81.1924579070537,25.8368907104978,14.9995221235952,10.8373685869026,565.493953297642,540.387926734,515.281900170359,544.921713223311,482.058197465655,538.278271342766,489.845790511435,520.123032321186,559.294869068687,559.294869068687,456.140121403833,727.735145148195,0.143692130529056,2127,59,9507,70647.105063,0.832558443661972,1652.5985915493,9.63333333333333,1406915.6396715,199312067531,2047467.65164072,54.69656979,1.26055623406526,8.72491744389212,402066,234669,133374642,194724,139490,1938990.17388676,162425728.921089
1464998400,565.1171004,592.17,560.00000003,574.49999999,457.0467677,147.620284627219,26.0891434650521,0,100,33.5536828821883,36.6236998996888,7.61986606746411,90.0092830877207,85.5955414719393,79.3754415852381,80.2884930650293,29.139674597134,17.827552618303,11.3121219788311,584.129852511405,548.387926732,512.646000952596,556.292404308644,488.876239617935,550.352180891844,497.541627736759,532.062608677737,572.412519075176,572.412519075176,458.682454998625,682.698207696767,0.098848879691783,2018,72,7824,70747.131228,0.840556008403361,1652.64705882353,10.6166666666667,1179034.93747119,199312067531,1733523.11579335,46.44371282,1.29108865536487,8.81459901758496,368869,196665,133571307,185874,119944,1493595.27664076,134268325.307486
1465084800,573,583.5,570,577.59999985,138.47603968,128.028748102532,25.7957787854381,0,92.8571428571429,35.839485461991,35.1165519163877,7.30629136561644,90.1334716711017,85.9569373702003,79.5230036581214,79.9150322033746,31.642543162708,20.590550727184,11.051992435524,594.337953506524,557.907928702,521.477903897477,566.029762014644,495.618195740128,559.43478721123,504.819661565236,542.818765901103,580.196750213041,580.196750213041,461.859639863375,700.135928134781,0.07827440373662,2179,66,11299,70852.037756,0.613488467836257,1120.75294117647,6.53333333333333,1694243.48157625,199312067531,2479401.39009593,44.3641164,1.77168966371409,13.0133176755959,368586,190528,133761835,218423,119034,1835595.21508521,139945580.813416
1465171200,577.01,586.01,574.06772283,584.00999998,158.36248654,116.791146733892,28.6436146219142,0,85.7142857142857,38.0088938000326,34.5846732598151,7.03066048806191,90.38484227763,86.6999895479187,81.7986943731407,80.2323798721668,33.7542203322862,23.2232846482044,10.5309356840818,600.685505436717,567.609928698,534.534351959284,574.730452440644,502.522947569956,567.62652480082,512.018783239305,553.108079611975,586.928991861754,586.928991861754,465.76800934925,805.455771008313,0.083956070437878,2098,26,10305,70971.965463,0.7054571,1301.00588235294,6.51666666666667,1684335.62495884,199312067531,2514600.57566067,52.13956486,1.41141809596777,11.3694859437298,414350,221171,133983006,245115,134016,1964198.1842534,178161282.106595
1465257600,584.00999998,589,560.102,576,282.99521975,96.4305587708978,27.7971679800926,0,78.5714285714286,38.8068205246957,31.4890002781449,10.7271522253384,84.3213211166525,80.9368029133759,79.6611218980234,80.3276066430952,34.3850304202203,25.4556338026076,8.92939661761274,587.663388232978,575.435428698,563.207469163022,577.527142874644,508.639419880709,570.417683200546,517.835257490277,560.476867148134,585.146766840987,585.146766840987,470.336045597583,833.835594762051,0.148775184636872,1990,57,9828,71085.949397,0.80270376056338,1775.54285714286,9.93333333333333,1406915.6396715,199312067531,2169535.06169514,56.5104784,1.04442308527706,8.72785410375553,424994,248576,134231582,227022,141572,2321510.89889659,207725690.122946
1465344000,578,583.12345678,569.1,583.12345678,91.16144796,91.4666862465075,30.1672969284343,0,71.4285714285714,39.5477524833115,30.0818269793893,10.2477796809626,84.4686383252598,82.0777836606647,76.7725041229573,79.4107734647072,35.055655612075,27.3756381645011,7.68001744757395,586.704476677617,579.04669132,571.388905962384,580.089818901977,514.96385714501,574.652941060364,523.770548334798,567.931366973322,587.29583539387,587.29583539387,475.541225831875,924.99704272205,0.188549147430593,1985,30,9526,71201.471961,0.802240027777778,1596.75694444444,7.91666666666667,1403462.33970866,196422606560.333,2112419.15446978,50.40981971,1.18075503189899,9.18710735070556,401953,229933,134461515,232571,136723,2004179.70546409,178904099.275563
1465430400,580.00003756,582.46999999,567.62649842,579.96999999,91.93829262,82.5870494162333,33.5216890044276,0,64.2857142857143,40.1038088510315,28.5627997555519,10.2104399364812,82.5230826703342,79.8007455399816,70.8608464065952,75.7648241425254,34.9300217522225,28.8865148820454,6.04350687017713,586.304976360746,580.14069132,573.976406279254,580.397588458644,520.827001591074,576.425294036909,528.879589394361,573.670370938078,586.035458910277,586.035458910277,481.371389813208,985.96612899056,0.137284779639314,1742,74,9328,71320.374441,0.720621090909091,1432.44242424242,7.08333333333333,1608133.93091617,196061423939,2410788.56682063,53.21550949,1.13764253214917,10.199949088104,426447,236353,134697868,225233,138846,2095207.93460922,211910903.354352
1465516800,576,579.99999999,573,579.13,87.36775788,78.3853507108722,32.8279803200498,0,57.1428571428571,40.6201469067715,27.8780067376177,9.96564467696958,81.6052718260121,79.1706794126918,68.8254984939848,72.1529496745125,34.3665191932813,29.9825157442926,4.38400344898875,586.215311031403,580.44669135,574.678071668597,580.060691351977,526.355371844257,577.326862691273,533.447808540329,578.319627349132,584.334685043094,584.334685043094,487.748924625583,1051.61675870184,0.116987756893733,1293,82,8527,71438.836407,0.822652541666667,1585.88194444444,8.68333333333333,1403462.33970866,196061423939,2116658.57486534,52.81223012,0.954288736531669,9.26867093260119,407301,228367,134926235,213159,134850,2301811.95545437,221804836.821009
1465603200,579.13,597,579.13,597,158.62078782,92.6333446348501,37.1292514356593,0,100,41.6343301082087,32.036758045509,9.34939959417387,79.5213511505984,82.3613034167202,78.1991833229521,72.6285094078441,34.9589144055835,30.9777954765508,3.98111892903277,597.718833374607,583.044691354,568.370549333393,585.578460901977,532.759454296085,583.884575127515,539.225280491208,585.270090272737,592.928264986224,592.928264986224,494.689943489292,1210.23754652184,0.095464920571247,1748,56,7960,71547.431252,0.696120801282051,1366.40384615385,7.61,1520417.53468438,196061423939,2364669.10433963,46.24529278,1.43785453674297,11.0934518567812,374995,213159,135139394,210711,125845,1894576.3445866,164458159.286132
1465689600,597,683,594,666.96500001,790.68967621,162.103632108135,53.6183983184643,0,100,43.9845060130278,48.1241399917353,7.02084030314979,80.999891619072,89.2830209762499,83.9823495165729,77.0023437778367,40.6059030837623,32.9034169979931,7.70248608576925,668.213671159706,601.237691356,534.261711552294,613.551897120643,543.370827080795,611.578050088344,550.837982265644,603.253901861976,636.069493301368,636.069493301368,502.349316538208,1716.01241486397,0.083195784871116,2011,57,8817,71668.618192,0.830047534246575,1443.22602739726,8.25,1422954.87220461,196061423939,2467036.73097027,52.42482099,0.825261132814154,11.7081534944558,411623,210711,135350105,250025,131022,2831538.69084227,298940133.356048
1465776000,666.96500001,700.64880369,653.57765611,693,1049.59073721,190.330632433339,57.0467060983072,7.14285714285714,100,46.3268060686775,46.8034996134677,6.14861207905881,84.5798940511278,90.7393232746832,93.4505484786305,85.2106937727186,46.6443027244578,35.651594143286,10.9927085811718,718.228165870466,623.213,528.197834129534,644.13933333531,555.202539258279,638.718700058896,563.761802059676,623.161565141826,673.140095514614,673.140095514614,510.559409648125,2424.49765894285,0.14206300421756,1654,90,12454,71816.030235,0.915602751552795,1561.2049689441,9.7,1569148.86592427,196061423939.25,2830943.5,38.86224972,1.47597592578933,11.3715193500723,451922,251354,135601459,244898,153912,2757346.67011431,193653353.335658
1465862400,691.99999999,698.9,585,674,1563.54317246,138.203140095697,50.4669497947822,0,92.8571428571429,45.104386729553,35.3570523106315,19.369747638325,66.2879709777469,81.9836944583157,86.4916626085319,87.9748535345785,49.3280140928151,38.3868781331918,10.9411359596233,732.466272246105,642.019000002,551.571727757895,661.06833333531,565.297971926623,650.479133372597,573.783456417887,636.893835909124,681.267019218877,681.267019218877,519.060877861958,3304.41967259242,0.065128696441215,1566,69,10859,71943.1165170001,0.955535954887218,1861.89473684211,12.92,1296253.41098092,196061423939,2277298.23,69.86384675,0.931735055137865,9.3838855820811,420352,247632,135849091,259223,155918,2362492.05777511,249400335.604854
1465948800,672.54241495,697.546,662.33,691.999,552.39276594,174.920718618986,55.4142399952436,0,85.7142857142857,43.969283057509,32.6946705142582,17.9112079654034,67.8109510205851,83.5982786454197,88.7517493741505,89.5646534871044,52.3043120128351,41.1703649091205,11.1339471037146,735.139114813461,664.592800002,594.046485190539,677.728333334643,576.092602232193,664.319088915065,584.530324016261,651.673275915908,694.070983174229,694.070983174229,527.923412372916,3682.7936588488,0.049172220039188,1953,62,10005,72084.519663,0.918202246753247,1704.61038961039,14.13,1500925.00218843,196061423939,2681772.1,84.56662361,1.17105889183243,10.421333181197,445830,262510,136111601,264818,161206,2323706.83883406,233609444.621124
1466035200,691.999,774.767,690.50989865,764,1440.85467158,217.310271819976,69.0265486725664,0,100,44.2299462940773,42.2743627756407,15.0007662851354,74.4360131992604,88.1667721966189,88.7771546788298,88.0068555538375,59.7837783374908,44.8930475947946,14.8907307426963,767.021390983879,697.992800002,628.964209020122,710.864066667309,591.020579025913,697.54605927671,600.845749105692,676.717000913944,739.531969023916,739.531969023916,537.421259913,4755.40204613144,0.070123521022655,1695,34,10618,72227.217517,0.957703718120806,1797.78523489933,9.66,1452193.67094854,196061423939,2863856.7,82.29665972,0.673816568616808,10.9127722491,471278,267870,136379471,250957,159839,2796295.7202941,433827904.880269
1466121600,764,770.99999999,687.01,747,3199.00935543,164.716729259042,62.3913043301749,0,92.8571428571429,44.3398497500077,35.9954139012183,13.391649177702,47.9816664028683,82.335468951237,90.8586558262597,89.4625199597468,63.6063371008252,48.6357054960007,14.9706316048245,783.937166268972,713.9998,644.062433731029,727.199799999976,604.178048750989,714.030706184473,614.132499186993,695.185228177495,753.011077287786,753.011077287786,547.441364590916,6126.1884105513,0.154319637101542,1147,49,10851,72365.899824,0.930753738255034,1703.03355704698,9.3,1452193.67094854,196061423939,2779037.6,78.90209509,0.911364263543154,11.1747644029795,453509,253752,136633223,234224,151699,2774465.08796198,311140005.178683
1466208000,747.00000001,788.899999,705,757.89000001,2026.11889343,150.371733518562,54.9877300633947,0,100,44.6920191021028,33.9756482799634,11.5466911730606,56.0051559408831,83.1062828651405,88.161870256462,89.2658935871839,66.7450787298668,52.2575801427739,14.4874985870929,800.501998127074,726.977800002,653.453601876926,741.829866669975,617.395045358429,728.650470792982,627.201362898175,712.766447172434,764.383894600864,764.383894600864,557.89451242025,6654.5732017703,0.101523342718637,1081,79,8859,72503.998944,0.868547924528302,1486.10691823899,7.75,1549656.33342831,196061423939,3016479.9,70.82066566,1.47632563402272,12.9803363083522,423334,236291,136869514,215883,142049,2345533.81650886,207754751.116761
1466294400,757.89000001,775,741.019,763.419,820.01911973,135.36905720302,45.3577675530575,14.2857142857143,92.8571428571429,45.0190335004768,32.0497391010546,10.8921671347559,58.7526437126992,83.4999561320609,83.3424895259043,87.4543385362088,68.8846389372371,55.5829919016666,13.3016470355706,799.115977812177,744.861600002,690.607222191823,753.976933335975,630.272996563548,740.239980528655,639.584784452887,728.628880661042,771.788602891024,771.788602891024,568.590225851958,6915.65400740754,0.120050056442114,1197,71,9315,72631.988983,0.723107564971751,1233.32203389831,6,1725089.1258919,196061423939,3392968.32,63.14349102,2.22583171507611,15.7503823470696,414283,218298,137087812,247342,123417,2011496.98884978,154471559.656209
1466380800,763.41899999,767,720.1,728.99999999,1305.18652467,100.968096207912,36.3891487352666,7.14285714285714,85.7142857142857,44.4646911430401,29.5592595896364,13.5117567409567,52.4363912281656,72.2178180333573,68.6235777203272,80.0426458342312,67.0302472021884,57.8724429617709,9.15780424041751,778.533350626159,752.2618,725.990249373841,748.689733331975,640.226240250537,736.493320349103,647.713440410806,736.052306016328,755.027961804315,755.027961804315,579.3396893025,6105.82612054185,0.088486682561465,1235,67,11896,72759.95699,0.780292725609756,1520.32926829268,8.6,1598387.6646682,196061423939,3057429,76.7711358,1.42892089576517,12.4615978884613,465928,249334,137337146,245266,144369,2647568.48398107,217443810.719684
1466467200,723,727.37099934,639.7,668.50015,3309.32128831,38.1570116572808,26.132106153436,0,78.5714285714286,41.5003329544361,25.4966515555451,24.0288751575673,43.0638904880714,57.5088938044311,46.7940726583541,66.2533799681953,59.9872998641054,58.2954143422378,1.69188552186755,801.962570501,733.16183,664.361089499,720.769183331975,645.64477467129,713.828930232735,649.603141282551,731.629110807339,711.075764458632,711.075764458632,589.848510424125,4970.74603443145,0.11800066663524,1187,66,11977,72896.278581,0.914910006711409,1665.53020134228,9.56666666666667,1551383.97529172,206307449112.047,2506373.5,76.28917579,0.813262904547594,10.2926945957999,468641,248164,137585310,232368,147905,2849547.25253714,314077556.887093
1466553600,667.909,700.68280717,580,592.296,2725.91751711,-21.3635867234939,10.606162464986,7.14285714285714,71.4285714285714,39.549055394389,21.2467203392267,28.2693043542191,37.3282919420572,45.0598656443207,22.1334100201903,45.8503534662906,47.7067416947912,56.1776798127485,-8.47093811795732,831.161167913055,702.22103,573.280892086945,673.813906665308,645.64297651144,673.31795348849,644.393401165955,714.226336991585,644.475191809591,644.475191809591,599.800898212583,2800.29921901252,0.105022736916792,1274,48,9837,73018.266632,0.94564380620155,1826.67441860465,12.6333333333333,1343144.51552102,209453158595,1909240,78.85018659,0.677237287705426,8.27220903869912,422909,235641,137820951,237794,139234,2712263.67560064,287826976.670541
1466640000,592.296,649,555.1,634.67,3070.25109265,-37.9101305487711,18.2161500169966,100,64.2857142857143,38.1637468321288,18.6428680178138,28.054624037272,32.8163539494223,51.3644927851827,20.4579163407659,29.7951330064369,40.9218172978096,53.1265073097607,-12.2046900119511,801.542905005245,677.577029998,553.611154990755,651.296896665308,648.050197706429,660.43530232566,643.509455605414,706.190355846404,632.618360431174,632.618360431174,609.406688264458,4933.45343929458,0.060130555790325,1706,29,9912,73147.038052,0.919795857142857,1723.57142857143,9.78333333333333,1457676.2183949,209453158595,2193393.95,75.30395381,0.73395331247684,9.27223150126299,431633,241300,138062251,235758,146675,3159340.64339527,304840842.49233
1466726400,634.67,687.48000001,630.50000012,660,2407.40093619,9.35643221042623,16.8002789391416,92.8571428571429,57.1428571428571,35.9865408879725,22.2679967356095,25.9743938049445,39.0111890627256,54.7102184437819,30.5250608472934,24.3721290694166,37.1602746244159,49.9332607726918,-12.7729861482758,746.382594574652,656.893229998,567.403865421348,645.437886665974,651.690040192064,660.29020155044,645.008596004922,703.354087496283,641.648839770636,641.648839770636,618.78266766375,5018.79828990058,0.092988455285143,1866,50,19135,73269.641307,0.943101961538462,1837.6,11.25,1353556.48850955,209453158595,2149986.78,74.41897823,0.999870025114056,9.18345554370148,437104,238888,138301139,208260,147618,2799621.35999449,219410250.614674
1466812800,665,710.00000001,640.02000001,663.45016787,1414.40992374,18.6051214210657,15.4830579428282,85.7142857142857,50,33.4925620129724,23.1533186501336,23.6545545053375,41.9889761221612,55.1626640739407,49.5281000077904,33.5036923986166,34.0649451847552,46.7595976551044,-12.6946524703493,700.314203936263,643.783263574,587.252323211737,647.623532623307,655.090669853289,661.34352365696,646.685102538111,701.250555287702,649.618163874771,649.618163874771,627.948693598166,4551.51217113566,0.159211122042898,1692,61,12669,73402.016245,0.797439385542168,1271.07228915663,7.78333333333333,1728387.51609681,209453158595,2760622.55,62.41393404,1.80176208426975,13.2772153614409,409197,210998,138512137,181319,129061,2173917.10954595,155484784.106151
1466899200,668.693,671.86199999,616.3810001,630,805.81397612,-25.3348445175143,9.0720221889903,78.5714285714286,42.8571428571429,31.6353780140286,21.5128587071175,24.9974008549845,39.0585341722354,49.9523396583948,53.584482424448,44.5458810931773,28.5832355636563,43.1243252368148,-14.5410896731585,687.287027128401,636.083233574,584.879440019599,643.029111431974,655.878492624257,650.895682437973,645.168275034646,693.39429798567,636.113548437189,636.113548437189,636.72251119925,4141.30679911275,0.07815264088434,1771,59,8292,73514.290146,0.763768034013605,1250.03401360544,7.05,1530560.02931465,209453158595,2297205.75,55.03999378,1.44071866698453,12.688692551016,388840,183755,138695892,214892,116208,1821174.88604755,161836641.194639
1466985600,630,656.66666666,621.01,656.66666666,562.70072908,-24.4054655918582,12.4409970176004,71.4285714285714,35.7142857142857,29.9108500150093,20.5072236734187,23.8288782335409,37.8042451595574,53.7063548447591,58.9393828126829,54.0173217483072,26.0899694053178,39.7174540705154,-13.6274846651976,676.596830594619,648.957366906,621.317903217382,649.890255793974,658.02115410458,652.819343845316,646.213583364224,691.005702710225,644.247028783021,644.247028783021,644.882585744916,4704.00752819275,0.167778829066803,1652,89,11629,73628.539644,0.777207469387755,1476.38775510204,8.91666666666667,1530560.02931465,209453158595,2386530.51,61.78464957,1.17919905278832,11.1690826310289,379861,217029,138912921,210637,138747,2170091.79897419,205564516.745308
1467072000,656.66666666,661.19993856,638,649.48524687,745.39112278,-24.326143554628,12.757855359375,64.2857142857143,28.5714285714286,28.2002418912109,20.4765479195662,23.0731259237452,41.933310759803,52.5629030661827,49.7611893940477,54.0950182103929,23.2663573674706,36.4272347299064,-13.1608773624358,675.7057300249,651.92041628,628.1351025351,650.066215781974,659.339924702408,651.707978186877,646.511007319294,687.50150122936,645.252191039722,645.252191039722,652.119827985833,4696.63569263579,0.146032139381304,1619,42,10003,73742.015513,0.761583013422819,1429.91946308725,8.7,1551383.97529172,209453158595,2418860.27,58.50652455,1.19929606882497,11.5251883031766,428929,213058,139125979,220971,139973,1867643.40658525,204747904.485675
1467158400,648.43799993,648.62251249,616.6,637.5,634.69195055,-54.4500249049729,9.32504816737549,57.1428571428571,21.4285714285714,27.0649703536417,19.5309672361942,25.0127080748329,39.6033309707831,50.6256595121683,41.1627488281749,49.9544403449686,19.8328939707816,33.1083665780815,-13.2754726072999,671.892362177769,647.42041628,622.948470382231,645.259410355307,659.61817347301,646.971985457918,645.691824835722,682.211198859807,639.510798873842,639.510798873842,658.505820240541,4890.42725165659,0.128943667077994,1617,42,10158,73853.64116,0.764559226027397,1535.01369863014,9.88333333333333,1520148.05632611,209453158595,2340735.1,61.68595835,1.19084337273378,10.6064731984298,371774,224112,139350091,229114,146439,1988551.27082552,199609619.188594
1467244800,637.34850013,683.22,633.00000001,675.50000002,865.93295366,-15.9682542350549,16.4715416369204,50,14.2857142857143,25.1675923218152,23.0151006842189,23.2471883681628,37.7508946850174,56.1445271157939,48.7896397349981,46.571192652407,19.9481816932528,30.4763296011157,-10.528147907863,681.466634903139,649.83038271,618.194130516862,654.619271601973,662.126529771784,656.481323645279,648.401658943384,684.06457542679,657.846758047468,657.846758047468,664.241816662,5490.13151609844,0.061596058528828,1586,33,9599,73973.267732,0.79751048,1546.4,9.43333333333333,1561795.94828025,209453158595,2538866.97,62.5040288,1.12907250822732,11.1188172548841,402792,231960,139582051,206976,149791,2084880.76119618,228428274.681156
1467331200,671,690.32099999,666.7459996,677,715.84117518,0.952306088217337,16.8994871617772,42.8571428571429,7.14285714285714,23.4970712186693,23.2599262017852,22.4462210886242,46.0716254411346,56.3519258465159,64.31294463492,51.4217777326977,19.9308352440977,28.3672307297121,-8.43639548561443,689.617348222143,659.23038271,628.843417197857,663.67581069864,664.418757015461,663.320882430186,651.001508130349,685.785840557959,668.79087788825,668.79087788825,668.940317208458,5397.00385737257,0.078617339473444,1907,47,8764,74091.291979,0.751746796178344,1340.1847133758,8.16666666666667,1634679.7592,209453158595,2649743.25,58.85158307,1.37245645202778,12.7756125245426,375377,210409,139792460,194563,142450,2071603.87074733,195860775.888725
1467417600,674.89989999,707.06764424,674,705,459.62762277,29.4783746311112,18.0904522613065,35.7142857142857,0,22.3283911173067,24.6146096725686,21.3357956198154,41.1257851845671,60.1412155319464,89.3649573626623,67.4891805775269,21.9237309292998,27.0785307696297,-5.15479984032983,716.016239488462,668.897049378,621.777859267538,678.932349795306,668.213134796773,677.213921620124,655.910461936681,691.995267603901,690.122611385459,690.122611385459,672.511734421583,5799.15254999152,0.189046752269668,1947,42,7717,74194.819736,0.694817161073826,1334.73154362416,8.1,1551383.97529172,209453158595,2625265.08,52.92652832,1.56707915535103,13.3845454346887,344995,198875,139991335,172215,127541,2151502.29902411,169860690.459343
1467504000,705,706.99,641.51,657.28399283,841.62281802,-20.0711444262848,-1.45150153004354,28.5714285714286,0,21.0064255658641,22.265669116616,24.034749494062,36.5370771209643,51.8760694903463,74.8719270712261,76.1832763562696,19.4288682197654,25.5485982596568,-6.11973003989143,715.366962354157,670.45679857,625.546634785843,675.061330945973,668.567495986472,670.570612023416,656.035328381528,688.953212119771,674.747532135834,674.747532135834,674.788428688124,5363.02002815393,0.125008936573667,1891,44,8615,74289.475653,0.614648811688312,1150.17532467532,8.25,1603443.84023439,209453158595,2541313.41,45.47185343,1.68688253114655,14.5130941685739,352911,177127,140168462,211618,116885,1737085.84009891,152391217.724554
1467590400,661.00437,681.99999999,635,677.30000001,1043.23028367,-28.8141946196162,-2.26551226406927,21.4285714285714,0,19.9272145600369,20.7360641954169,23.3351515784581,37.3116216646415,54.6891281311484,67.498483689347,77.2451227077452,18.8495106215858,24.2087807320426,-5.35927011045685,708.945792629525,678.416798572,647.887804514475,677.342398092639,670.014896673461,672.813741352277,657.968480347753,689.651240079087,677.09377431313,677.09377431313,675.902865219958,6197.60425593339,0.167792989452793,1918,56,9364,74401.113954,0.739326496688742,1416.55629139073,7.63333333333333,1601825.83564846,209557682217.146,2555599.5,55.14588726,1.58921485589218,12.1221699988652,403350,213900,140382362,211423,137095,2599568.95010456,163158062.180435
