date,volume_google,score_twitter,volume_twitter
1480449600,74,0.26542468296495,3
1480453200,76,0.055927160132929,4
1480456800,72,0.096487080250398,5
1480460400,78,0.214727883590168,9
1480464000,82,0.171995654901494,4
1480467600,84,0.107639542352126,4
1480471200,71,-0.104567137401473,4
1480474800,70,0.2102,3
1480478400,69,-0.1695,1
1480482000,67,0.174345363379652,1
1480485600,69,0,0
1480489200,68,0.0469730567848,5
1480492800,70,0.096001793992307,1
1480496400,70,0.209061893858828,1
1480500000,72,0.2732,1
1480503600,71,0.151452584569243,1
1480507200,69,0.216909795970565,1
1480510800,71,0.118881877992491,2
1480514400,74,-0.10669818415027,2
1480518000,72,-0.098276582960975,3
1480521600,80,0.353445668004297,4
1480525200,80,0.153704124469412,2
1480528800,73,0.28025,2
1480532400,78,0.093252588448619,4
1480536000,75,0.280509596078613,11
1480539600,77,0.6124,1
1480543200,75,0.41654679203816,3
1480546800,80,0.259461886243973,3
1480550400,78,0.35763568572501,4
1480554000,79,0.277720634167763,6
1480557600,75,0.414089695169852,3
1480561200,77,0.142429609881936,5
1480564800,76,0,0
1480568400,76,0.3182,1
1480572000,73,0,0
1480575600,71,0.199757169599966,3
1480579200,74,0,0
1480582800,74,0.080420826573732,1
1480586400,74,0.014980478300329,1
1480590000,78,0,0
1480593600,81,0.190196013067182,3
1480597200,77,0.0772,1
1480600800,78,0.064927980631635,5
1480604400,83,0.019354283705687,9
1480608000,82,0.134859993923044,4
1480611600,87,0.414447262198351,7
1480615200,83,0.206692595509738,6
1480618800,78,0.240556751494306,4
1480622400,82,0,0
1480626000,87,0.6458,1
1480629600,91,0,0
1480633200,86,0.178824155373948,2
1480636800,88,0,0
1480640400,81,0.074594593040307,1
1480644000,79,0,0
1480647600,79,0.234872841836692,3
1480651200,84,0.137831457504888,4
1480654800,77,0.075140604695667,4
1480658400,74,0.198487703843164,1
1480662000,73,0.272765841829857,1
1480665600,75,-0.15155,2
1480669200,75,0.345153263685796,2
1480672800,77,-0.836,1
1480676400,75,0.077043030267682,2
1480680000,77,0.145512452941062,3
1480683600,76,-0.3089,1
1480687200,78,-0.191411907532209,3
1480690800,81,0.398041560010533,3
1480694400,82,0.338616117286692,7
1480698000,81,0.244932835280157,12
1480701600,84,0.168862083420975,3
1480705200,82,0.50141259549663,4
1480708800,83,0.048792107386104,1
1480712400,82,-0.284635170475517,2
1480716000,87,-0.054080183105099,7
1480719600,83,-0.5,1
1480723200,78,0.4549,1
1480726800,75,-0.108116823727144,2
1480730400,76,0.136330159640776,2
1480734000,74,0.6597,1
1480737600,71,0,0
1480741200,72,0.4215,1
1480744800,69,0.8979,1
1480748400,69,0.276614782076369,2
1480752000,74,0,0
1480755600,72,0,0
1480759200,74,0,0
1480762800,75,0,0
1480766400,74,0,0
1480770000,76,0,0
1480773600,75,-0.173042307890889,3
1480777200,81,0.247571549413676,1
1480780800,85,0.183822995066811,1
1480784400,87,0.48087672308961,2
1480788000,85,0.190626490882247,1
1480791600,82,0.208987679324942,4
1480795200,81,0.265675400260917,1
1480798800,86,0.078687826324936,2
1480802400,87,0.3818,1
1480806000,83,0.5942,2
1480809600,78,0.22305,2
1480813200,75,0.411908456245374,2
1480816800,74,0,0
1480820400,76,0.518825,3
1480824000,73,0,0
1480827600,72,0.313424181609974,6
1480831200,73,0.18184418990416,1
1480834800,76,0.0772,1
1480838400,73,0,0
1480842000,79,0,0
1480845600,81,0,0
1480849200,83,0,0
1480852800,83,0,0
1480856400,81,0,0
1480860000,85,0.06335,2
1480863600,88,0.3732,1
1480867200,88,0.4404,1
1480870800,90,-0.0286,1
1480874400,86,0,0
1480878000,89,0.521,2
1480881600,96,0.019480211168571,4
1480885200,92,-0.067138629722479,3
1480888800,98,0.14002975354095,1
1480892400,100,0.8481,1
1480896000,91,-0.10145,5
1480899600,87,0,0
1480903200,87,0.079358813172355,1
1480906800,84,-0.34,1
1480910400,81,0.289177291205876,1
1480914000,81,0,0
1480917600,81,0.18102437500002,1
1480921200,77,-0.4378,2
1480924800,83,-0.092151331228276,2
1480928400,84,0,0
1480932000,84,0,0
1480935600,81,-0.8372,1
1480939200,81,0,0
1480942800,82,0,0
1480946400,86,0.299968975484032,1
1480950000,90,0.270160434619513,2
1480953600,93,0.190266437894179,7
1480957200,88,0.254305934918308,5
1480960800,85,0.3836089930764,5
1480964400,85,0.352420138076703,3
1480968000,90,0.3164,1
1480971600,85,0.296794507595455,1
1480975200,79,0.047610625040818,3
1480978800,80,0.220187166335953,5
1480982400,78,0.241800273228522,4
1480986000,82,0.358844534087108,3
1480989600,72,0.3575688589734,2
1480993200,71,-0.051659798687179,2
1480996800,71,-0.132167642528978,2
1481000400,70,-0.043600798001029,2
1481004000,66,0.139233802248457,1
1481007600,66,-0.12960545218836,2
1481011200,64,0.1631,2
1481014800,68,0.455217682091397,3
1481018400,66,0.145210350589569,1
1481022000,64,0.0516,1
1481025600,67,0.021667676312117,3
1481029200,71,0.5256,1
1481032800,77,-0.296,1
1481036400,76,0.342699739526256,3
1481040000,78,0.385276164143036,8
1481043600,80,0.22115,2
1481047200,77,-0.8647,1
1481050800,75,0,0
1481054400,73,-0.003691475679258,2
1481058000,72,0.174827380618818,4
1481061600,72,0.355085032878513,3
1481065200,73,-0.0053,2
1481068800,75,0,0
1481072400,79,0.030300040261357,1
1481076000,70,0.4215,1
1481079600,66,0,0
1481083200,65,0.1531,1
1481086800,66,-0.094419126050132,2
1481090400,64,0.2748,3
1481094000,67,0.236701263548673,6
1481097600,69,0,0
1481101200,67,0,0
1481104800,66,0,0
1481108400,67,0,0
1481112000,67,0,0
1481115600,69,0.4404,1
1481119200,72,-0.260847541572449,4
1481122800,70,-0.101108792802701,3
1481126400,76,0.126774166666667,12
1481130000,78,-0.5994,1
1481133600,83,-0.2732,1
1481137200,79,0.12123,6
1481140800,78,0.183937406243769,5
1481144400,80,0.341129900874753,5
1481148000,78,0.16973045382835,4
1481151600,80,-0.143984577152964,2
1481155200,81,0.084066666666667,3
1481158800,81,-0.4767,1
1481162400,76,0.34955,2
1481166000,74,0.131003208264343,7
1481169600,76,0.24987680979552,3
1481173200,74,0.198801854552068,1
1481176800,71,-0.040758822290683,4
1481180400,72,-0.296,1
1481184000,74,0,0
1481187600,73,-0.2023,1
1481191200,82,0.147252543345252,2
1481194800,75,0.0242,2
1481198400,75,0.313153460537784,7
1481202000,75,0,0
1481205600,77,0.202273063377516,1
1481209200,86,0,0
1481212800,86,0.07779614080606,2
1481216400,89,0.602744448029018,2
1481220000,100,-0.2023,1
1481223600,95,0.176590124532598,1
1481227200,97,0.436101772553305,3
1481230800,94,0.7096,1
1481234400,96,0.491679327094363,2
1481238000,95,0.435640486044445,2
1481241600,86,0.379825012426681,2
1481245200,80,0,0
1481248800,76,0.083311801495492,2
1481252400,75,0.276440243805996,2
1481256000,72,0,0
1481259600,72,0,0
1481263200,70,0,0
1481266800,68,0,0
1481270400,69,0,0
1481274000,69,0.261116424592255,2
1481277600,70,0.264064685446914,1
1481281200,69,0.41165,2
1481284800,71,0.106553332924731,1
1481288400,76,0,0
1481292000,70,0.608483333333333,4
1481295600,74,-0.183076802678152,4
1481299200,76,0.7783,1
1481302800,81,0.538,1
1481306400,79,-0.002533333333333,3
1481310000,76,-0.5423,1
1481313600,83,0.369656781331291,4
1481317200,78,0.6025,3
1481320800,75,-0.140821051786475,2
1481324400,77,0,0
1481328000,75,0.4588,1
1481331600,70,0.154744966488606,2
1481335200,73,0,0
1481338800,73,0.0622,3
1481342400,69,0,0
1481346000,72,0,0
1481349600,69,0,0
1481353200,71,0,0
1481356800,69,0,0
1481360400,70,0,0
1481364000,73,0,0
1481367600,76,0,0
1481371200,80,0,0
1481374800,78,0.128525726675351,3
1481378400,80,0.366430366689303,2
1481382000,83,-0.6113,2
1481385600,83,0.6597,1
1481389200,91,0.097460730801594,2
1481392800,88,0.4939,1
1481396400,87,0.292403200214383,2
1481400000,84,0.093388492344922,3
1481403600,83,0.07072522280913,1
1481407200,79,0,0
1481410800,83,0.2023,1
1481414400,80,0,0
1481418000,79,0.23355,5
1481421600,77,0,0
1481425200,75,0.056631650128811,1
1481428800,73,0,0
1481432400,74,0.192409404600763,1
1481436000,75,-0.25,1
1481439600,77,0,0
1481443200,75,0,0
1481446800,74,0,0
1481450400,81,0,0
1481454000,77,0,0
1481457600,76,0.6455,2
1481461200,75,0,0
1481464800,75,0.5445,2
1481468400,82,-0.002820502008824,3
1481472000,87,0.4111,2
1481475600,89,0,0
1481479200,88,0,0
1481482800,84,0.5719,1
1481486400,81,0.04000471427826,1
1481490000,81,-0.1251,2
1481493600,80,0.203761861377613,2
1481497200,78,-0.019914165653953,2
1481500800,77,0.012156453930144,1
1481504400,73,0.138037130987567,2
1481508000,71,0,0
1481511600,73,0,0
1481515200,68,0,0
1481518800,70,0.048452594471955,4
1481522400,68,0.3291,1
1481526000,67,0,0
1481529600,68,0.134430078806798,3
1481533200,71,0.08115,2
1481536800,73,0,0
1481540400,73,0,0
1481544000,72,0.063809974299335,1
1481547600,72,0.287188085612334,3
1481551200,70,0,0
1481554800,78,0.081472917080091,3
1481558400,70,0.3383,2
1481562000,75,0.216180327388904,4
1481565600,78,0.296737191429569,10
1481569200,76,-0.001494057440402,4
1481572800,75,0.429235300289053,4
1481576400,72,0.085224672905587,3
1481580000,79,0.201406354434679,6
1481583600,88,0,0
1481587200,82,-0.034863921817703,3
1481590800,80,-0.028823437955815,3
1481594400,76,0.12849583446138,2
1481598000,79,0,0
1481601600,71,-0.173866113706149,4
1481605200,74,0.028724602182956,5
1481608800,70,0.4019,1
1481612400,69,0,0
1481616000,71,0,0
1481619600,71,0.053407573346494,3
1481623200,72,0,0
1481626800,74,0,0
1481630400,74,-0.083042184480729,2
1481634000,74,0,0
1481637600,75,0.106724904700111,1
1481641200,78,0.8038,1
1481644800,78,0.7132,2
1481648400,79,0.3601,3
1481652000,83,0.00918944363336,5
1481655600,84,0.261253176499218,10
1481659200,88,0.32913604505053,2
1481662800,82,0.150716436064038,4
1481666400,90,0.302431229958873,5
1481670000,83,0.178636061271124,4
1481673600,83,0.386010303613389,4
1481677200,82,0.3818,1
1481680800,81,0,0
1481684400,72,0.329609318344724,2
1481688000,69,0.240712379616191,2
1481691600,65,-0.062046437201762,5
1481695200,72,0.2023,1
1481698800,72,-0.8479,1
1481702400,68,0,0
1481706000,68,0.25039247971186,1
1481709600,77,0.5719,1
1481713200,69,0,0
1481716800,74,0.347665807104058,3
1481720400,76,-0.2755,1
1481724000,72,-0.006427833275549,3
1481727600,73,0.33143348329992,3
1481731200,76,-0.4404,1
1481734800,79,-0.126666666666667,3
1481738400,87,0.0822,2
1481742000,82,0.218177313255201,1
1481745600,81,-0.080164652114501,3
1481749200,83,-0.084479912624453,5
1481752800,84,0.224291727557327,5
1481756400,78,-0.036513694322797,3
1481760000,79,0.4404,1
1481763600,81,-0.0611,2
1481767200,79,0.2887,3
1481770800,71,0,0
1481774400,76,0,0
1481778000,75,0.202025,3
1481781600,73,0,0
1481785200,74,0.12925,2
1481788800,73,0,0
1481792400,75,0,0
1481796000,76,0,0
1481799600,81,0.38155,2
1481803200,77,0,0
1481806800,75,0.3595,1
1481810400,81,0.488277533479591,3
1481814000,76,0,0
1481817600,86,0.351570423447049,4
1481821200,89,0.247704545363737,2
1481824800,92,0.446043719062655,6
1481828400,90,0.261373162859502,8
1481832000,91,0.126424117627736,1
1481835600,100,0.191766901755045,4
1481839200,93,0.6114,1
1481842800,93,0,0
1481846400,89,0.284366291284825,5
1481850000,88,0.4346,5
1481853600,83,-0.743,1
1481857200,78,0,0
1481860800,78,0,0
1481864400,79,0.340230204712303,5
1481868000,76,0,0
1481871600,76,0,0
1481875200,78,-0.002229035269616,3
1481878800,78,0,0
1481882400,78,0,0
1481886000,80,0,0
1481889600,80,0,0
1481893200,81,-0.4215,1
1481896800,80,0.1077,2
1481900400,84,0.007296163712848,6
1481904000,86,0.254436311560917,4
1481907600,89,0.33127802552037,5
1481911200,94,0.011766666666667,3
1481914800,95,0.3612,1
1481918400,92,0,0
1481922000,89,-0.5562,1
1481925600,92,-0.06275,2
1481929200,87,0.4019,1
1481932800,85,0.34,1
1481936400,86,0.8479,1
1481940000,83,0.148480986850432,1
1481943600,76,-0.30977512038948,3
1481947200,79,-0.0369,2
1481950800,76,-0.133079096853254,2
1481954400,79,0.227679027654741,2
1481958000,72,-0.092999369035459,3
1481961600,73,0,0
1481965200,74,0.7494,1
1481968800,74,0.038124809665422,1
1481972400,77,0,0
1481976000,78,0.166775,4
1481979600,78,0,0
1481983200,80,0.4404,1
1481986800,82,0,0
1481990400,87,0.188511833807741,3
1481994000,88,0.114887856113182,11
1481997600,92,-0.266479353569258,4
1482001200,93,0.14973391287808,5
1482004800,87,0,0
1482008400,83,0,0
1482012000,87,0,0
1482015600,88,0,0
1482019200,88,0.0444,1
1482022800,84,0,0
1482026400,80,0,0
1482030000,77,0.252464129125224,2
1482033600,74,0,0
1482037200,74,0.6908,1
1482040800,72,0.1877,1
1482044400,74,0.7184,1
1482048000,71,0,0
1482051600,73,0,0
1482055200,74,-0.19833218065142,2
1482058800,76,-0.300542145274134,2
1482062400,75,0,0
1482066000,77,0,0
1482069600,79,-0.319510251673979,2
1482073200,79,0,0
1482076800,81,0,0
1482080400,83,0.422043488130758,3
1482084000,87,-0.054027680629934,6
1482087600,94,-0.128011468980603,4
1482091200,89,0.252306617064323,4
1482094800,82,0,0
1482098400,84,0,0
1482102000,82,0.296,1
1482105600,82,0.6229,1
1482109200,81,0.11416087740164,5
1482112800,82,-0.2599,4
1482116400,78,0.089829070866977,3
1482120000,76,-0.25535,3
1482123600,71,0.211761262570107,5
1482127200,74,0,0
1482130800,71,0.12895,2
1482134400,73,0.018366666666667,3
1482138000,76,-0.2263,1
1482141600,78,0.261197642031168,1
1482145200,76,0,0
1482148800,79,0.279868877275562,1
1482152400,80,0,0
1482156000,84,0,0
1482159600,86,0.4019,1
1482163200,82,0.30905207105308,2
1482166800,90,0.177625168282148,2
1482170400,95,0.30307339344484,4
1482174000,90,0.299168164073317,3
1482177600,86,0.299104583583405,5
1482181200,83,-0.2263,1
1482184800,87,0.128331404588962,1
1482188400,50,0.29196802647381,2
1482192000,50,0.165017695580693,1
1482195600,52,0.158062983304533,3
1482199200,50,0.217803830875623,4
1482202800,48,0.743,1
1482206400,45,-0.5423,1
1482210000,43,0.253739301653604,4
1482213600,43,0.281679583162838,8
1482217200,43,0.374031903005031,2
1482220800,43,-0.4342,1
1482224400,40,0,0
1482228000,41,0,0
1482231600,41,0.530590745060067,2
1482235200,41,0.434631191918287,2
1482238800,43,0,0
1482242400,42,0.100625,4
1482246000,46,0.161541395794673,5
1482249600,48,0.465847203661761,3
1482253200,46,0.291898415480804,6
1482256800,47,0.248863541476666,8
1482260400,51,0.17626,6
1482264000,53,-0.148215246190143,7
1482267600,48,0.198044245306506,4
1482271200,47,0.190857447565993,7
1482274800,45,0.355141948466365,4
1482278400,47,0.258117208442282,11
1482282000,48,0.274807160899173,3
1482285600,45,0.348964924265794,9
1482289200,43,0.009016666666667,4
1482292800,43,0.7351,1
1482296400,40,-0.59965,2
1482300000,41,0,0
1482303600,41,-0.2231,2
1482307200,41,0.318888493011743,2
1482310800,41,-0.2732,1
1482314400,42,0.6239,1
1482318000,41,0,0
1482321600,43,-0.167358378846696,2
1482325200,43,-0.325931983369724,2
1482328800,44,-0.5,1
1482332400,43,0.45625,2
1482336000,43,0.139533702091488,8
1482339600,45,0.251308612959776,17
1482343200,47,0.046359163487495,5
1482346800,50,0.374992758696024,8
1482350400,49,0.5215,3
1482354000,50,-0.027680592828581,4
1482357600,51,0.374996452840635,5
1482361200,51,0.4404,1
1482364800,50,0.026106412020872,5
1482368400,50,0.1228,3
1482372000,51,0.259866104246433,5
1482375600,49,0.191508333333333,6
1482379200,46,0,0
1482382800,44,0.153286053813997,1
1482386400,42,0.008233248381984,3
1482390000,42,0.161502264466731,1
1482393600,43,0.104493208513387,5
1482397200,46,-0.5574,1
1482400800,42,0.046151706325983,2
1482404400,43,0.163495457085042,4
1482408000,48,0.484389610466823,5
1482411600,52,0.344575,3
1482415200,47,0.213577988694952,5
1482418800,46,0.113063845213489,13
1482422400,45,0.307514171470323,6
1482426000,46,0.13131728895411,6
1482429600,48,-0.072423678588524,7
1482433200,57,0.368193386192011,2
1482436800,56,0.200206569364138,5
1482440400,50,0.237616292491878,1
1482444000,50,0,0
1482447600,50,0.267079213957789,4
1482451200,50,0.7992,1
1482454800,50,0.148386221581519,9
1482458400,50,0.362611545992923,12
1482462000,45,0.122604269080472,4
1482465600,46,0.18181119813338,8
1482469200,46,0.114456709723551,8
1482472800,47,-0.18495,2
1482476400,43,0.293932289702598,1
1482480000,43,0.397652561041288,6
1482483600,43,0.121099556753308,3
1482487200,44,-0.03730501053416,4
1482490800,45,-0.0071,2
1482494400,44,0.013838943960474,4
1482498000,44,0.200611247778415,3
1482501600,45,0.212081234703696,2
1482505200,47,0.130720620401403,6
1482508800,48,0.208742877569331,3
1482512400,49,0.247679564693497,7
1482516000,53,0.24892525445578,4
1482519600,56,0.8955,1
1482523200,59,0.33755,2
1482526800,56,0.145080252365751,1
1482530400,57,0.127328967502025,6
1482534000,56,0.478540778865706,2
1482537600,57,-0.4215,1
1482541200,59,-0.03165,2
1482544800,56,0.34,1
1482548400,58,0.743,1
1482552000,54,0.0469,3
1482555600,53,0.3612,1
1482559200,53,-0.6327,2
1482562800,52,0,0
1482566400,49,0.6249,1
1482570000,48,0.1085,2
1482573600,54,0.041408398096913,1
1482577200,60,0,0
1482580800,63,0.232412331629152,4
1482584400,63,0.0611,3
1482588000,62,0.4795,1
1482591600,62,0.295934086976224,5
1482595200,60,0.496676540525852,6
1482598800,61,0.295758123222249,4
1482602400,66,0.393153572833538,5
1482606000,73,0.385363835183014,4
1482609600,72,0.193288021161637,1
1482613200,74,0.5267,1
1482616800,72,-0.145510842393307,2
1482620400,71,0.0772,1
1482624000,72,0.021453330223719,5
1482627600,71,0.152237554145596,4
1482631200,69,0.9222,2
1482634800,70,-0.7059,2
1482638400,76,0,0
1482642000,73,-0.5574,1
1482645600,75,0.256780709006689,2
1482649200,73,-0.3067,1
1482652800,67,0,0
1482656400,65,0,0
1482660000,68,0.0853,2
1482663600,68,0,0
1482667200,69,-0.090927360634451,3
1482670800,70,0,0
1482674400,65,0,0
1482678000,67,0.59035,2
1482681600,68,0.198927952147677,6
1482685200,67,0.15295,2
1482688800,67,-0.2263,1
1482692400,75,0,0
1482696000,73,-0.1543,2
1482699600,69,0,0
1482703200,73,0.390766181560364,3
1482706800,81,0.3612,1
1482710400,91,0.243949095098288,1
1482714000,100,0.230779247216825,1
1482717600,91,0,0
1482721200,84,0.7003,1
1482724800,81,0,0
1482728400,79,0,0
1482732000,75,0.343342641836284,2
1482735600,75,0.042647575831303,3
1482739200,71,0,0
1482742800,77,-0.0606,2
1482746400,76,0.34,1
1482750000,79,0,0
1482753600,77,0.3609,2
1482757200,78,-0.7351,1
1482760800,76,-0.2591,2
1482764400,76,0.435751647892524,2
1482768000,73,0.239841201446083,9
1482771600,74,0.185621935533605,19
1482775200,78,0.0663625,5
1482778800,92,0.16159664718106,4
1482782400,91,0.186067454893018,8
1482786000,84,0.157224865697476,2
1482789600,81,0,0
1482793200,75,-0.092935911585426,4
1482796800,78,0.000255095844394,4
1482800400,78,0.164619968114937,5
1482804000,78,0.218644048878528,4
1482807600,75,0.05165,2
1482811200,75,0.0516,1
1482814800,69,0.339683563139881,3
1482818400,64,0.28854427721711,1
1482822000,64,0.560725,3
1482825600,63,0.120273229639435,3
1482829200,63,0.4404,1
1482832800,67,-0.03545,2
1482836400,64,0.247113836804107,1
1482840000,58,0.164044675758334,3
1482843600,63,0.376636215665901,3
1482847200,61,-0.00488259998542,5
1482850800,65,0.242342801680646,6
1482854400,62,0.360457924032772,6
1482858000,65,0.135587991622393,12
1482861600,64,0.05172890521502,12
1482865200,66,-0.057667354998866,13
1482868800,70,-0.036165318892993,5
1482872400,68,0.184729911366885,2
1482876000,66,-0.121478723696524,2
1482879600,64,0.14061825467238,2
1482883200,65,0.6118,3
1482886800,62,0.132537134690504,4
1482890400,64,0.093972461945113,5
1482894000,63,0.263881356465695,6
1482897600,62,-0.36025,4
1482901200,59,-0.0047,3
1482904800,55,0.3365,1
1482908400,58,0.227131651223258,1
1482912000,56,0.340255752623162,3
1482915600,55,0.0624,2
1482919200,57,0.03320701517519,1
1482922800,61,0.235886827613289,2
1482926400,63,0.6588,1
1482930000,62,0.348690970312387,2
1482933600,67,0.237782276811966,4
1482937200,69,-0.20085,6
1482940800,66,0.144961159161927,7
1482944400,67,-0.019715101737496,4
1482948000,71,0.273040137954993,4
1482951600,72,0.492528409785501,5
1482955200,73,-0.22595,2
1482958800,68,-0.131595576290113,4
1482962400,68,-0.030061909458167,8
1482966000,72,0.157204791476216,10
1482969600,70,0.16654689272052,3
1482973200,68,0.1048,2
1482976800,67,0.081671452178574,7
1482980400,69,0.240270618158385,6
1482984000,66,0.268795900771718,3
1482987600,60,0.20795,3
1482991200,60,0.158205509021465,2
1482994800,58,-0.22365,2
1482998400,56,0.2534886832457,2
1483002000,56,0,0
1483005600,57,0.54675,2
1483009200,57,0.0258,1
1483012800,63,-0.030186425728498,3
1483016400,59,0.173685307139148,1
1483020000,63,0.216625,4
1483023600,63,-0.096749030473215,3
1483027200,62,0.350594455495594,4
1483030800,65,0.312842837976575,9
1483034400,67,0.143123042179122,17
1483038000,65,0.115714555718135,5
1483041600,70,0.139833315842582,10
1483045200,72,-0.34,1
1483048800,69,-0.105416666666667,4
1483052400,67,0.459204474196058,3
1483056000,69,0.159022284717527,4
1483059600,69,0.198534193599661,1
1483063200,73,0.140148907663746,2
1483066800,66,0,0
1483070400,63,0.5719,1
1483074000,62,0.168795604153446,2
1483077600,61,0.177821570989481,1
1483081200,61,0,0
1483084800,58,0.27754905920234,1
1483088400,61,0.29041503168289,2
1483092000,67,-0.3818,1
1483095600,69,0.128293101187028,1
1483099200,70,0.133648488701117,1
1483102800,74,0.159119617526468,5
1483106400,72,0.5562,1
1483110000,72,0.417356463496514,2
1483113600,70,-0.007830366591732,3
1483117200,73,0.271651052894756,5
1483120800,75,0.502318493811292,2
1483124400,76,0.150724732851807,7
1483128000,80,0.270340965536057,7
1483131600,82,0.134652759982961,5
1483135200,83,0.212375050303923,4
1483138800,77,0.198751663199932,5
1483142400,82,0.246249982321721,9
1483146000,81,0.40367478397422,2
1483149600,81,0.160680203151414,2
1483153200,79,0.802,1
1483156800,77,0.261701786857509,4
1483160400,74,-0.00105,3
1483164000,71,-0.071530018606596,3
1483167600,71,0.201833801216549,1
1483171200,71,0.4404,1
1483174800,68,-0.048660276066794,4
1483178400,72,-0.163465675039772,2
1483182000,78,-0.4491,2
1483185600,83,0.035930964251328,1
1483189200,83,0.311078199024238,2
1483192800,80,0,0
1483196400,76,0.529877829182604,7
1483200000,75,0.158924153538387,11
1483203600,77,0.159848160439316,10
1483207200,80,0.019943089202568,8
1483210800,90,0.297060166255699,3
1483214400,93,-0.294143116356957,2
1483218000,100,0.131630773636429,11
1483221600,97,0.206976529809485,3
1483225200,91,0.105816666666667,4
1483228800,89,0,0
1483232400,84,0.6044,2
1483236000,84,0.41015,2
1483239600,81,0,0
1483243200,78,0.146908389296706,2
1483246800,75,0.022076611308743,1
1483250400,72,0.49385,2
1483254000,72,0.284937219312349,1
1483257600,71,0.5267,1
1483261200,70,0,0
1483264800,72,0.4917,2
1483268400,73,0.17155286517359,2
1483272000,73,0.053801510772765,1
1483275600,75,0.6588,1
1483279200,73,0.13120100081888,1
1483282800,75,0.100988871476536,6
1483286400,77,0.299799778989242,3
1483290000,75,0.392336542958864,11
1483293600,78,0.213847335023579,13
1483297200,78,0.278674915139506,10
1483300800,85,0.2023,1
1483304400,86,0.356011422864303,3
1483308000,81,0.280319011598899,8
1483311600,74,0.34633095201255,5
1483315200,73,0.6284,2
1483318800,75,0.429435223307355,2
1483322400,75,0.417016666666667,6
1483326000,73,0.029723189381507,4
1483329600,72,0.351949740721472,3
1483333200,69,0.41502,5
1483336800,66,0.180719297585008,3
1483340400,63,0,0
1483344000,67,0,0
1483347600,64,-0.120335947913602,3
1483351200,66,-0.125872965905333,2
1483354800,68,0,0
1483358400,68,0.3387,3
1483362000,70,0.09882676910523,1
1483365600,68,0.127545382617119,6
1483369200,69,0.034482443430302,9
1483372800,72,0.420919087029775,2
1483376400,70,0.205204375540516,9
1483380000,70,0.322211171617577,9
1483383600,71,0.258907467362725,5
1483387200,78,-0.237,2
1483390800,82,-0.111671149138499,6
1483394400,73,0.206366666666667,3
1483398000,78,-0.117835919406059,4
1483401600,74,0.029346886916575,8
1483405200,40,0.129184113064491,7
1483408800,39,-0.012383333333333,4
1483412400,37,0.021321637599802,11
1483416000,36,0.196731029004033,5
1483419600,35,0.244718746547087,7
1483423200,33,-0.130718412755387,2
1483426800,32,0.43035,2
1483430400,30,0.094625,3
1483434000,30,-0.174844000887941,3
1483437600,29,-0.329884265582368,2
1483441200,32,0,0
1483444800,29,-0.1445,2
1483448400,30,0,0
1483452000,30,0.124823511884425,1
1483455600,29,0.349732464504917,6
1483459200,30,0.304681791035776,5
1483462800,31,0.181424223671699,7
1483466400,32,0.270095000005343,10
1483470000,30,0.438866666666667,4
1483473600,30,0.193432035544234,1
1483477200,30,0.350486537954235,2
1483480800,30,0.220850935410465,9
1483484400,31,0.375946430310253,3
1483488000,30,0.173117179250402,8
1483491600,32,0.164675176087158,7
1483495200,34,0.137360057124888,6
1483498800,29,0.28215,2
1483502400,29,0.476866666666667,3
1483506000,29,-0.063420919962619,2
1483509600,29,0.137971969875566,6
1483513200,29,0.207308061082033,7
1483516800,27,0.165087658797176,1
1483520400,27,0.4994,2
1483524000,29,0.5255,1
1483527600,29,0.038602328011445,4
1483531200,28,0.162524817620256,2
1483534800,31,0.424089927156742,5
1483538400,31,0.220385075909888,7
1483542000,34,-0.085810838411468,7
1483545600,41,0.32631487761238,6
1483549200,43,0.012486433364604,7
1483552800,44,0.145939614193807,12
1483556400,49,-0.154634066621065,4
1483560000,55,0.048539724393142,6
1483563600,54,-0.160881500544162,9
1483567200,54,0.281492971094946,4
1483570800,49,0.266591047962668,7
1483574400,49,0.38982423446293,5
1483578000,51,0.307027231740163,7
1483581600,57,0.208182617463445,3
1483585200,56,0.136545182613702,5
1483588800,55,0.253683621819047,2
1483592400,53,0.140401043795468,4
1483596000,50,-0.058627688956975,4
1483599600,46,-0.006568987808002,4
1483603200,46,0.278316610907208,6
1483606800,49,0,0
1483610400,52,0.00765719332046,4
1483614000,54,0.337511905046332,3
1483617600,60,0.229421240962205,5
1483621200,60,0.010075,4
1483624800,61,0.037321546164717,11
1483628400,65,0.2917125,5
1483632000,63,0.299197282860613,6
1483635600,64,0.19393578864809,7
1483639200,63,0.281448983484881,6
1483642800,63,-0.084157828436824,3
1483646400,63,0.309840099876411,6
1483650000,62,0.426893167981633,3
1483653600,66,0.242085374536047,3
1483657200,63,-0.053897729080863,2
1483660800,59,0.100116917018147,6
1483664400,59,0.191234567710958,8
1483668000,59,0.265233082236495,5
1483671600,60,-0.177455605418744,7
1483675200,58,0.200033333333333,4
1483678800,58,0.137868967258507,8
1483682400,55,0.550386266171811,4
1483686000,54,0.6369,1
1483689600,52,-0.0137154461571,4
1483693200,50,0.370342001908401,10
1483696800,53,0.012683333333333,4
1483700400,51,0.169009853103637,3
1483704000,50,0.197609661916041,8
1483707600,52,0.093867021932578,7
1483711200,51,0.026760172224779,5
1483714800,51,0.24413589276079,11
1483718400,49,0.4587,4
1483722000,51,0.320092459248336,5
1483725600,52,0.504925,4
