timestamp,average_block_utilization,block_gas_limit,block_mining_reward,block_size,blocks_per_day,difficulty,distinct_miners,fee_mining_reward,hashrate,market_cap,mining_revenue,mining_reward,new_accounts,total_ether_supply,total_gas_usage,transactions_per_day,score_twitter,volume_gg,volume_twitter,volume_wiki
1492214400,11.1139810633067,4086045.49134767,2.8665625E+022,2348.10417759133,5721,272380670014452,43,5.78052513621896E+019,19258952698128.3,4436726479.76219,76.2987714348509,3.00559302513622E+022,6585,1.873917046875E+025,2598033805,74820,-0.016971340141608,238,26,1703
1492300800,10.5931618638137,4057682.08745705,2.91609375E+022,2219.70017182131,5820,272573414721893,37,5.51176954203049E+019,19594368968028.6,4377395598.49438,75.2111159551894,3.05623051954203E+022,4585,1.876967765625E+025,2501650359,70634,0.015874190426887,240,20,1922
1492387200,11.5769634181552,4055051.87101177,2.936375E+022,2309.4152874936,5861,275518988261279,37,6.04732972431175E+019,19889026965111.1,4353446532.56062,74.0177104919327,3.07079732972431E+022,6389,1.880032515625E+025,2751457420,72546,0.142089965092163,281,9,2340
1492473600,13.322156408914,4175466.28373998,2.935859375E+022,2602.80327589149,5861,282735289635316,40,7.37447817579827E+019,20298692148239.2,4531140718.865,75.1699818796674,3.0590463531758E+022,8326,1.8830841875E+025,3260252456,83303,0.021275418623142,289,7,2832
1492560000,14.820606654387,4089203.20006995,2.86353125E+022,2664.02203567681,5718,288754809590893,35,7.83964845405165E+019,20079153889144.5,4350876885.6525,70.7990570234316,2.96905839845405E+022,8708,1.88604540625E+025,3465363718,85734,0.093347707651637,229,26,2651
1492646400,14.1840902232288,4102207.71053081,2.93440625E+022,2581.47055811572,5859,283970258210563,40,7.17927739584711E+019,20288754675159.8,4486866782.78,74.1880362014253,3.04939802739585E+022,10030,1.889087625E+025,3409122678,85450,0.088901762570653,201,26,3030
1492732800,15.3455123236911,4201883.93926506,2.943734375E+022,2690.81184076216,5878,290815933774402,40,9.21973650957483E+019,20804783410411.8,4389255979.40531,70.9256001620861,3.05695411150958E+022,11186,1.892135359375E+025,3790138031,81278,0.106301167813962,209,21,3466
1492819200,12.6527290788265,4244047.61895718,2.90046875E+022,2429.31491712707,5792,297106819861800,36,7.4920144056746E+019,20900639480555.8,4403438198.60656,69.6370038654954,3.00652326440567E+022,7789,1.895134390625E+025,3110233611,73539,0.084049381135009,218,21,2123
1492905600,12.1471735941513,4235858.5047749,2.937125E+022,2393.04860163711,5864,298454331397028,34,6.50892018179342E+019,21389227083453.7,4435851500.74219,69.64354206333,3.05563392018179E+022,6636,1.898183515625E+025,3017245471,77073,-0.029454193453488,242,20,2125
1492992000,12.9030612986432,4257564.41775913,2.865609375E+022,2553.08425100507,5721,295219535266366,34,7.29798244742336E+019,20668784361414.9,4545619259.5825,72.1441036751504,2.98584485744742E+022,9641,1.9011620625E+025,3142866515,80531,-0.003748278258991,242,15,3573
1493078400,14.2168040941281,4279115.69035103,2.95403125E+022,2803.2487705613,5897,298335243435538,36,7.857420473415E+019,21580963790186.5,4560813160.07938,71.572086634171,3.08363867047342E+022,7969,1.90423784375E+025,3587460558,93033,0.051830014501744,236,22,3480
1493164800,14.0246414181879,4287491.80965052,2.82346875E+022,2723.55650168529,5637,308942512621370,36,7.47897238631466E+019,21293433595604.9,4852833035.94,73.5815451957372,2.94069772238631E+022,16539,1.9071710625E+025,3389558270,89642,0.032342572226411,219,9,3686
1493251200,15.9663562405892,4280294.68344559,2.825875E+022,3094.9776674938,5642,313671426639833,33,8.73126909117983E+019,21615736970064.4,5752750505.2325,85.9285587105585,2.94173126909118E+022,15786,1.9101040625E+025,3855782843,104494,0.077255028506909,183,28,3566
1493337600,14.7562897297203,4290062.19817448,2.853765625E+022,3177.63349131122,5697,328661756039956,36,7.92059684068147E+019,22953067545660.8,6600410446.77563,93.9006864798981,2.97612372184068E+022,12304,1.913072265625E+025,3606508681,106193,0.072211978425523,203,22,4526
1493424000,12.7354029303802,4288738.5257732,2.817703125E+022,2792.82189832919,5626,342086673348697,37,7.02026857963096E+019,23466987418260.8,6366396268.63688,87.1509901562913,2.92878589357963E+022,10794,1.91599403125E+025,3072854430,91335,0.084925522980182,245,36,4036
1493510400,13.9183280024035,4286873.07223796,2.828859375E+022,3063.68271954674,5648,332594135001041,32,7.895863027441E+019,22938986695268.6,7280440071.60094,102.480468633873,2.94475523802744E+022,12123,1.918930890625E+025,3369941640,95202,0.051641805204595,240,17,3947
1493596800,18.2704858802703,4289257.95785918,2.8173125E+022,3544.44950213371,5624,336160629653098,31,1.05538214140903E+020,23204421241331.9,7072957769.94157,98.4411258951628,2.94630382141409E+022,16004,1.921866640625E+025,4407350348,112202,0.113837217806227,327,40,5616
1493683200,19.2411279979679,4287245.83644777,2.815328125E+022,3461.02491546539,5619,335191530360613,32,1.12734602650156E+020,23246153355564.8,7049687708.39062,98.1956496609273,2.95491408526502E+022,15142,1.92481028125E+025,4635194345,110354,0.202961529303906,507,61,5316
1493769600,14.3106791705802,4288573.88918393,2.830140625E+022,3027.54381306426,5649,339471875760498,38,7.73135060873783E+019,23613726543062.4,7336788106.50844,100.846457459988,2.96299697560874E+022,11579,1.927765546875E+025,3466927160,97334,0.047163368888068,454,41,4817
1493856000,17.1294966041173,4284654.04815012,2.82959375E+022,3350.69251194902,5649,336409759337025,36,9.24303399621889E+019,23268341687477.6,8634029207.82969,119.949277456265,2.95189928399622E+022,18388,1.930708203125E+025,4146025194,114877,0.228396872520288,264,26,6461
1493942400,15.2273006890423,4286035.39753304,2.843265625E+022,3170.69814977974,5675,349787690959909,34,8.43533060609471E+019,24464896023966.8,8293373378.81062,110.526614641885,2.97832595560609E+022,15505,1.93367809375E+025,3703774549,108514,0.139158100060254,378,21,6316
1494028800,16.0043265878273,4290370.55618175,2.84465625E+022,2933.97833744276,5678,349240986265457,39,8.43641463874504E+019,24414531910224.1,8664317347.6475,115.688449915669,2.97878016463874E+022,15393,1.9366484375E+025,3898769831,95014,0.130179853736517,397,58,4339
1494115200,17.8380934561227,4297902.11979713,2.864578125E+022,3321.83578174187,5718,353580120956253,37,1.05733505802463E+020,24861102254736.6,8268618876.12687,109.107132882376,2.99858897558025E+022,18970,1.939636453125E+025,4383783590,106631,0.040631102506575,326,30,4490
1494201600,18.0374105387889,4296744.31489362,2.82528125E+022,3408.86524822695,5640,353836808682767,36,9.56059639504976E+019,24481903267425.7,8082008679.82781,106.585227393269,2.95215434639505E+022,18673,1.942579046875E+025,4371120763,117509,0.025322823039846,324,13,5487
1494288000,20.2722188848017,4297867.74717913,2.8419375E+022,3376.06188293371,5672,365548435142700,34,1.06666628386381E+020,25605313998653,7890731788.02407,100.610599040747,2.98616666283864E+022,20369,1.945554546875E+025,4941861347,112933,0.082622897902231,470,30,5672
1494374400,20.4866070445172,4301517.57383144,2.829859375E+022,3227.03204674221,5648,363649240011481,38,1.04904536928795E+020,25350224219781.8,8036019095.86187,102.968931138843,2.97197482869288E+022,20361,1.94851603125E+025,4977215293,109673,0.182279773466978,374,47,5626
1494460800,20.5587590855932,4297110.11048755,2.856203125E+022,3351.70378814451,5702,369296455395851,38,1.09393380226517E+020,25795186438819,8072494887.31875,102.043618045914,2.98439246302265E+022,19756,1.951489484375E+025,5037332202,117189,0.035355774974676,182,40,5274
1494547200,21.525603369288,4301018.37605485,2.85015625E+022,3154.30924753868,5688,379230112334692,35,1.09060373521815E+020,26695341935412,7795889093.91094,95.6868575652863,2.99987478735218E+022,16029,1.954478453125E+025,5266065050,107241,0.076587094868044,195,15,4852
1494633600,21.1014858847819,4303589.51529243,2.801078125E+022,3065.10105526739,5591,378419648360371,40,1.06923588255084E+020,26051389681105.2,8055731130.3675,99.1318946584256,2.93602048382551E+022,13925,1.95740378125E+025,5077306379,101332,0.08484495699094,211,33,3819
1494720000,22.2102778831515,4301490.46741947,2.70625E+022,3140.41984450204,5402,404796564164140,41,1.0637913661749E+020,26883364411734.2,8127838448.485,93.4739610159755,2.83238791366175E+022,13784,1.96022553125E+025,5160924870,101348,0.013338492882769,213,24,4047
1494806400,27.1221976863889,4301768.33364192,2.706796875E+022,3831.3573412331,5401,414059134760042,37,1.32123398807998E+020,27814805765593.6,8276988760.6725,92.8517097924528,2.8594467148808E+022,17864,1.963071765625E+025,6301530936,122792,-0.025984366784777,176,31,5449
1494892800,27.1221178432691,4305710.21403702,2.734609375E+022,3643.77881619938,5457,417076581869464,37,1.37143767603647E+020,28229905680238.7,8048575613.775,89.7445038514268,2.88551125176037E+022,20478,1.9659435625E+025,6372683499,116341,0.016879994540712,171,11,4993
1494979200,33.6345017451355,4310782.30910798,2.667828125E+022,4304.95568075117,5325,408116359274344,36,2.20219437190224E+020,26763741801486.5,7975833331.21813,91.3848881973582,2.81191256871902E+022,22797,1.968733453125E+025,7720771554,140135,0.100740994021209,164,28,4493
1495065600,30.5877725130158,4305948.45056756,2.736015625E+022,4245.11186378616,5462,414445065332125,38,1.58498593266697E+020,27739997833514.8,8794670261.30251,98.9882612050834,2.86392798432667E+022,22259,1.97158153125E+025,7193965880,137409,0.088732644869198,144,30,4349
1495152000,35.9081523455849,4312008.40339233,2.717375E+022,4801.27138643068,5424,431675315514572,37,1.73985855405999E+020,28818324304259.8,11412385786.8338,123.244509229511,2.8555235855406E+022,28702,1.97441965625E+025,8398318453,161568,0.123285118331891,146,24,6810
1495238400,30.6046382811136,4304710.69120058,2.749640625E+022,4178.78138094371,5489,439678174650953,34,1.55579769682161E+020,29607032640269,11294796178.8769,119.73724807735,2.88076110196822E+022,23839,1.977284859375E+025,7231434396,130912,0.109239544432765,170,28,5843
1495324800,32.4778110979859,4308803.3536877,2.72478125E+022,4586.09104285452,5437,451299584976643,36,1.60523136917678E+020,30499285609706.2,13588100987.125,139.82487094408,2.88145856369177E+022,24626,1.980150265625E+025,7608565060,149699,0.077745846847894,155,29,6952
1495411200,35.069653306174,4308812.4670812,2.740046875E+022,5328.46744696415,5468,463088877441832,36,1.82632419995022E+020,31381775201642.6,14730259682.3263,147.970832730726,2.8951851169995E+022,33017,1.9830271875E+025,8262616027,176255,0.148557611752219,145,35,15908
1495497600,46.1830912741029,4312227.54013656,2.715796875E+022,6626.57040044288,5419,448699086873864,33,2.53728642190641E+020,30235255599301.3,15571768120.4531,161.621087654679,2.88298223921906E+022,44708,1.985884796875E+025,10792046776,187121,0.089235165018143,196,65,13826
1495584000,48.3611092225188,4317590.13377557,2.7198125E+022,6665.50119771513,5427,458965572720436,35,2.72090679309925E+020,30980176158629.4,17738971113.3291,180.171518118448,2.89164656793099E+022,42523,1.988749234375E+025,11331763125,187293,0.109089569945582,330,32,15612
1495670400,42.3213608218503,4311008.54162854,2.738953125E+022,5952.18774016468,5465,457745726446101,37,2.18689885039394E+020,31136245767635.8,16301293970.94,165.470126796142,2.90538461350394E+022,39060,1.99163275E+025,9970769428,183010,0.112282104254811,133,17,16775
1495756800,39.9316937749369,4312434.87472687,2.7524375E+022,5559.19701383831,5492,456562768374713,32,2.06055826499097E+020,31203740130239.4,14973079137.965,152.23592029038,2.91735558264991E+022,34270,1.9945295E+025,9457379360,169818,0.152862864301374,195,46,11013
1495843200,35.0662539117772,4310196.20169149,2.726234375E+022,5126.75822761537,5439,473246700864851,33,1.82127259991398E+020,32146815826108.9,14407462882.1728,141.072786962051,2.89538460099914E+022,26795,1.997406671875E+025,8220637008,149450,0.135908780315792,364,48,8131
1495929600,37.5278298367869,4311630.80102696,2.733203125E+022,5378.81624793692,5453,469150905422309,35,1.92525514182496E+020,31939185482569.7,15905346523.23,157.038204997238,2.90158067641825E+022,26126,2.000289E+025,8823289197,155271,0.185982266452689,280,49,7604
1496016000,35.3619792399386,4309976.25918623,2.796484375E+022,4922.11095178347,5579,487753395557881,33,1.92624558129616E+020,34018541222590.1,17871876272.7209,169.691813314916,2.97299683081296E+022,28550,2.003242734375E+025,8502914345,158547,0.080935007999851,384,33,9069
1496102400,49.7525644314906,4366294.86794481,2.7986875E+022,7068.89482171654,5581,513220940075894,35,3.1992587186721E+020,36264049064390.4,21045871983.4619,189.974411877142,3.01393008718672E+022,43828,2.006224671875E+025,12123850008,193618,0.123807850817091,373,29,12001
1496188800,54.9339149599162,4307774.28713969,2.71315625E+022,6842.57982261641,5412,519675168881270,32,6.34072177123385E+020,35306634737651.1,21057969360.445,190.276333683351,2.93825096771234E+022,45334,2.009099515625E+025,12807114092,214126,0.140222585823471,283,48,12821
1496275200,46.5446278118036,4310624.46322972,2.6451875E+022,6540.86542835482,5276,561069566625848,29,2.5329347084435E+020,37248785117660.5,20332882445.3969,167.81253165091,2.83226684708444E+022,39329,2.011906453125E+025,10585577059,199160,0.129857894529267,388,75,12052
1496361600,54.7477030650752,4484247.83212109,2.5493125E+022,7542.27403184588,5087,574446692905249,33,2.91597841473762E+020,36295190932520.3,20462290630.7137,165.86213779432,2.71122228414738E+022,41426,2.014588515625E+025,12488700413,194911,0.07294116549247,317,52,9567
1496448000,41.8360258441665,4684099.1267768,2.609328125E+022,6635.92009220131,5206,575727958590793,33,2.28134695773494E+020,37395663236244.6,20676737923.7437,166.494831761734,2.77582909457735E+022,35165,2.01734153125E+025,10201890636,175666,0.086581700694493,345,45,7733
1496534400,43.8777045240097,4696619.64379845,2.5860625E+022,6458.02151162791,5160,597677946026382,31,2.55713870927989E+020,38371754243152.1,22587917042.43,175.45703610942,2.7484463870928E+022,36094,2.02006440625E+025,10633567472,180136,0.176626447976918,513,45,8534
1496620800,39.6046332034194,4695818.89655172,2.630921875E+022,6438.76319298914,5249,599678640747877,32,2.19924346992173E+020,39291444274001.5,22852070266.0234,176.62978669435,2.80122680969922E+022,37844,2.022843640625E+025,9761889950,190305,0.110452156839822,513,36,11441
1496707200,44.893297503907,4698230.11213518,2.6100625E+022,7373.63229646697,5208,615051163725323,30,2.65075762618002E+020,39828834039851.7,24382188889.3706,184.093866235024,2.7746325762618E+022,42976,2.025591765625E+025,10984663716,200523,0.176392479247099,447,46,14210
1496793600,46.9496759890491,4698755.99102882,2.626140625E+022,7387.7297194121,5239,632558601343487,33,2.77963468698832E+020,41467730532517.5,23605954261.8444,173.002653981172,2.80487447186988E+022,44299,2.02836884375E+025,11557499687,207180,0.133219477959239,372,46,14441
1496880000,41.9329565737521,4698028.18775197,2.61125E+022,6932.05605682473,5209,640681570768155,29,2.39515279974747E+020,41829684498879.2,23949071075.7394,172.84269073251,2.78707652799747E+022,37468,2.03113196875E+025,10261845222,187700,0.071539417135981,396,50,11193
1496966400,45.1394813120135,4698556.26275412,2.613625E+022,7482.09877253548,5214,639964925064899,30,2.5050848082936E+020,41760674161063.7,25775518277.9331,186.474741572657,2.79005084808294E+022,40618,2.03389696875E+025,11058393071,215831,0.081089450090925,472,31,10408
1497052800,39.3135582302617,4695102.18585896,2.67225E+022,6591.95367591898,5332,662317969140821,30,2.14559641123816E+020,43939891193462.8,31034093107.0531,216.933021794867,2.83733096411238E+022,43354,2.03671284375E+025,9841868154,213356,0.000172366608144,536,29,11875
1497139200,51.3652943094624,4698652.88982082,2.630046875E+022,8658.3421654594,5246,682846370859220,31,3.13877609552976E+020,45025182578529.9,31388145908.515,213.053345306971,2.8240596359553E+022,55524,2.039505515625E+025,12661099741,240490,0.078540147328559,671,47,15676
1497225600,61.4939733800538,4692242.18101967,2.6264375E+022,9450.95436318503,5237,676285571374402,34,5.12809391033716E+020,44968294068818.7,36479665511.3581,251.123113531578,2.86134343910337E+022,59328,2.042315578125E+025,15111081528,292941,0.140773734596659,606,58,21580
1497312000,49.72729431166,4694977.00777693,2.644046875E+022,8806.94271623672,5272,694575304579342,35,2.94642099271721E+020,46522075087970.5,35883353409.5137,238.338828497591,2.85707358492717E+022,59433,2.0451431875E+025,12308459502,280054,0.143944986804487,520,78,20800
1497398400,46.0189246544598,4705158.4490837,2.654E+022,7942.33610428869,5293,713164543791127,31,2.54758374393437E+020,47651607769747.4,31801655396.42,205.817255250681,2.85235083743934E+022,53439,2.0479700625E+025,11460738761,250410,0.101303479375777,560,84,16697
1497484800,47.5274903050974,4706500.02337418,2.6595625E+022,8191.83864278982,5305,728207186449239,30,2.79620592390912E+020,48521860791530.9,31889066282.115,202.299017714065,2.84783705923909E+022,52451,2.0507899375E+025,11866655521,261617,0.148154216363406,716,63,13068
1497571200,47.5455706799251,4704995.02717391,2.67503125E+022,8034.39711394303,5336,737131141651829,36,2.57508486546679E+020,49363897981452.3,32725283285.9081,205.075069013116,2.86284459865467E+022,48115,2.05362703125E+025,11936721304,248003,0.084906993042574,792,66,10859
1497657600,46.1749289130947,4706231.52547831,2.64740625E+022,7957.53438151165,5279,761484494004203,36,2.38660364103388E+020,50985969882110.1,34076695489.9875,206.031890941087,2.85377228641034E+022,46434,2.0564569375E+025,11471789945,242022,0.181556456267747,1130,71,8752
1497744000,49.444289650434,4706373.18533757,2.681125E+022,7931.19936412942,5347,769910174833656,32,2.51896899621616E+020,51995669793453.5,32552784396.7338,194.976105364074,2.88393968996216E+022,52841,2.0593156875E+025,12442644327,245957,0.17462630411121,914,35,9426
1497830400,55.145962988604,4706793.31533558,2.675171875E+022,8956.35789276341,5334,775502656246646,34,2.83021105675981E+020,52570822426349.6,33180703719.1312,197.023882987831,2.8915989855676E+022,60587,2.062178984375E+025,13844965069,286209,0.152048564210474,867,37,11816
1497916800,69.7908307444402,4707541.5115764,2.4913125E+022,9258.27702838736,4967,847167470845664,35,7.2003146299684E+020,53614719103982.6,32479580401.1134,179.33190750896,2.74294064629968E+022,62327,2.064849921875E+025,16318742376,308488,0.026046810665701,883,32,13426
1498003200,70.2050860549071,4709543.69804002,2.456015625E+022,6194.70130665578,4898,874315002783035,33,9.13388218754613E+020,54098240797200.3,30150313554.65,162.74049208346,2.70641694687546E+022,32359,2.067465E+025,16194449431,221289,0.142640972901272,648,53,14208
1498089600,72.5595493662057,4711221.23624595,2.479453125E+022,8691.40210355987,4944,872430650018676,34,6.84943045550363E+020,54738964742491.2,29757505448.5678,159.598075945365,2.72182242955504E+022,56106,2.070118328125E+025,16900771803,284225,0.19964628555673,790,100,12626
1498176000,55.6342852032192,4710951.67525562,2.4518125E+022,9122.92351738241,4890,881466627469790,31,4.69929450422587E+020,54336704373890.1,30311178752.5266,159.840363267303,2.65724294504226E+022,56030,2.072728578125E+025,12816221982,276012,0.030541261188244,777,54,10490
1498262400,58.5344059546398,4710756.88398461,2.4769375E+022,8934.80137679692,4939,888629265433908,27,6.40185604612802E+020,55693605003757.1,28250278905.9919,148.378784664259,2.71351856046128E+022,50826,2.075378078125E+025,13618865563,250570,0.135264124599408,826,28,9018
1498348800,53.4797527041596,4710545.28217621,2.4701875E+022,8979.3095818108,4926,904641762899353,31,4.11721489721117E+020,56393524710369.4,25921857534.93,132.735244938363,2.67948464897211E+022,44103,2.078016390625E+025,12409519930,231135,0.021508037203298,947,45,9095
1498435200,57.9223483455228,4710916.70352467,2.49028125E+022,9544.14964753273,4965,923895022325641,31,8.75310976343044E+020,58417112349131.7,23545779387.9525,119.743458418014,2.7574373476343E+022,52980,2.080686296875E+025,13547864341,316788,0.102622067472263,1260,62,12468
1498521600,49.5656979820913,4711355.26754649,2.506984375E+022,7910.67626474705,5001,930378971834503,28,3.32032513046043E+020,58320978141848,26566220723.3888,132.049905013201,2.6914376263046E+022,42039,2.08334453125E+025,11678415830,252995,0.074726655293964,1219,69,12809
1498608000,65.1267439932049,4714530.46845394,2.488140625E+022,10005.1576295102,4961,950036252790311,31,7.73236091502308E+020,59938051087499.8,29333942985.1394,144.475564317988,2.74158923415023E+022,50319,2.086008796875E+025,15232354556,274241,0.145930666779356,991,62,11551
1498694400,52.7079966247031,5414327.80843445,2.521265625E+022,9460.48239506664,5027,962723914198524,33,4.66282393834282E+020,61540789098593.1,27209556892.1375,130.766648781288,2.74751886438343E+022,48712,2.0887096875E+025,14345970753,263791,0.137590443107855,704,26,10121
1498780800,40.892244621003,6699061.11656076,2.5249375E+022,8800.12370929309,5036,971992048069568,29,3.52344502266065E+020,61649495641449.5,26081892496.665,123.876249520547,2.72085945022661E+022,47571,2.0913953125E+025,13795600568,252652,0.111344692747074,817,55,7735
1498867200,37.2856090228435,6704217.02914753,2.5113125E+022,8105.72050309443,5009,992595812581127,36,3.15744643169713E+020,62565703649500.2,24260113581.75,112.628877577142,2.69988696431697E+022,35994,2.094063625E+025,12521038121,240465,0.055685401628156,1106,45,6173
1498953600,38.5217583566435,6705230.05661502,2.523359375E+022,8502.95947556615,5034,1.00217355193212E+015,30,3.17468243775909E+020,63099816232763,26404634529.2341,121.65164284784,2.70298119937759E+022,33825,2.096734859375E+025,13002683664,248617,0.160513050014616,953,28,6313
1499040000,47.7435414222972,6706116.06571655,2.5336875E+022,10142.6346001584,5052,1013023458687448,34,4.25920316211609E+020,65002338599111.2,25707365647.7159,117.181590866766,2.75571703162116E+022,54728,2.099447984375E+025,16175176848,302032,0.048438210369204,803,24,7893
1499126400,44.4564735509218,6704930.1988972,2.547140625E+022,10131.8324143364,5078,1027176420883156,35,3.77047005195524E+020,66564360885703.6,25030215509.4313,112.135200319537,2.77428282551955E+022,50813,2.1021845625E+025,15136378093,281465,0.077801609913646,688,24,7104
1499212800,44.4801436440156,6704107.25035105,2.50015625E+022,10094.2084252758,4985,1.02291253848761E+015,28,4.09090970890428E+020,64819978567357.5,24753586652.375,111.494349165001,2.71694034708904E+022,43037,2.10486059375E+025,14865252727,271606,0.17837042313215,588,27,7401
1499299200,38.9477076574945,6703608.53963536,2.53003125E+022,8829.91082045184,5046,1.03715350881407E+015,33,3.04771433494259E+020,65974487088450.4,24749578855.24,109.743438498136,2.72313339334943E+022,35305,2.10755325E+025,13174610768,258791,0.082731059738954,758,20,7633
1499385600,40.7042554027504,6703867.4209284,2.549796875E+022,9708.839693155,5084,1038062116860321,27,3.56293806920488E+020,67077555537397.8,22434600674.8106,99.2971280348898,2.76442625569205E+022,42380,2.110282046875E+025,13873012367,295389,0.152465077961511,749,25,7482
1499472000,37.6805049994895,6708296.12325536,2.550265625E+022,8884.14743463731,5087,1.05595030653123E+015,34,3.60274207471173E+020,67475713453228.1,22881673674.7163,99.8568557953439,2.74266804574712E+022,38185,2.1129886875E+025,12858510908,248142,0.105358727712509,781,27,6651
1499558400,30.6155041764702,6718167.78484492,2.553203125E+022,6980.34648606203,5094,1.07085532378643E+015,32,2.56112816521956E+020,68043932032263,22147616012.1037,95.0157562092106,2.7196894066522E+022,29944,2.115682765625E+025,10477343982,225189,0.016919581455044,733,34,6377
1499644800,43.4390913182847,6716290.43099695,2.303046875E+022,10586.0842403135,4594,1.19869562006233E+015,26,2.6159867252381E+020,69105357448269.1,19175031960.08,73.5295059672074,2.46951924225238E+022,37202,2.118126125E+025,13402974481,302633,0.039604466761116,766,44,9410
1499731200,46.4460408714556,6718907.75221239,2.2656875E+022,10484.207079646,4520,1214209137521936,37,2.87290319403812E+020,68636544301587.2,17762160147.1812,67.3383171624146,2.42554153194038E+022,42270,2.1205229375E+025,14105413216,291677,0.055496633428564,751,36,9175
1499817600,46.9830817771884,6718149.35706365,2.260234375E+022,10734.8631625638,4509,1185803314134876,31,3.30334228770205E+020,66934754201803.1,20899557230.6766,81.2692924260384,2.42683029787702E+022,41165,2.122916734375E+025,14232178771,283828,0.028759169653377,798,73,8243
1499904000,49.4817310477099,6717559.93262411,2.26103125E+022,10675.6642287234,4512,1.20796339904139E+015,32,3.2742187988975E+020,67570452633877.9,19157138329.3378,73.259423143057,2.40989843798898E+022,48333,2.125293890625E+025,14997729804,260745,0.137456240338152,627,65,6853
1499990400,42.1168885880426,6716349.09795646,2.2561875E+022,10039.8245224345,4502,1182461237965105,34,2.75880608775513E+020,66157611392631,18390540167.3731,71.6569299952393,2.40471306087755E+022,32114,2.127671015625E+025,12734885135,249381,0.097106045702499,507,53,6140
1500076800,34.4628599354881,6716165.4023463,2.306234375E+022,8747.48729089724,4603,1207957443287806,33,2.88040626935105E+020,68604712664505.4,15778865242.3,60.2417652902435,2.44403843769351E+022,27585,2.13008625E+025,10654024056,231961,0.056486717499329,719,31,5121
1500163200,36.6678914194234,6715799.08459016,2.29221875E+022,9224.6443715847,4575,1.24390341246534E+015,30,2.76731320514844E+020,70214316465202.2,14506104358.8913,53.7581992264367,2.42864188205148E+022,31964,2.13248721875E+025,11266129267,249138,0.051156034088984,1050,20,5711
1500249600,39.9952051433545,6717989.45167078,2.234578125E+022,9814.17358152052,4459,1.2046127701994E+015,28,2.81509048416621E+020,66699855238818.7,17735291632.6334,67.7849471607081,2.37997902984166E+022,38473,2.134839046875E+025,11980769662,248473,0.194309482939354,780,41,6847
1500336000,46.208198406832,6717204.02746649,2.28046875E+022,11286.3159745111,4551,1.21409406670067E+015,29,4.23677942917871E+020,68405207369199.8,21206193610.6591,80.9162007185794,2.43739904429179E+022,50236,2.137234078125E+025,14125844187,271055,0.1219512434046,640,40,7268
1500422400,38.9340359363885,6719923.12184602,2.323921875E+022,10282.1468621954,4637,1.23387348605222E+015,32,3.24838750477733E+020,71176220538012.2,18159218879.8488,67.7614985167991,2.48084325004777E+022,35923,2.1396824375E+025,12131955982,270122,0.10664793776887,588,43,7224
1500508800,37.4772026479114,6719168.39421416,2.32159375E+022,9369.92292746114,4632,1271375016507404,33,2.5613319004382E+020,73427793198749.4,21146307868.9119,76.2848593701577,2.47489456900438E+022,41929,2.14213171875E+025,11664100238,250065,0.17481116972293,427,96,7625
1500595200,34.2364359903609,6716455.28857583,2.27621875E+022,8661.02223200529,4543,1304960214049194,31,3.09641556641904E+020,73177456447550.3,20217152572.4588,71.3985622548684,2.41518290566419E+022,38505,2.1445159375E+025,10446514542,232560,0.146313072954402,590,39,7726
1500681600,30.505176447255,6715673.39341794,2.328921875E+022,7991.51968165197,4649,1278294275536620,34,2.24825603323107E+020,72969298228548.7,21544210505.2053,77.4836706412001,2.45321693533231E+022,26716,2.146946671875E+025,9524071657,205574,0.186566040162997,495,37,4819
1500768000,37.2772697649393,6718221.57360515,2.334890625E+022,9282.44270386266,4660,1.31502862981403E+015,30,2.88493997715789E+020,75690247408161.6,21348819694.96,74.7241807000435,2.47717752477158E+022,36721,2.149395E+025,11670362240,260490,0.043148711100279,508,34,5654
1500854400,44.2156342590387,6718785.85879529,2.295703125E+022,10559.6990397206,4582,1.30251147158334E+015,32,3.09440275124323E+020,73613003654415,21088693306.1212,74.6413609242189,2.43683465251243E+022,38156,2.151800890625E+025,13611993829,263095,0.058103611786215,527,10,6962
1500940800,39.3328703354013,6717321.55676483,2.348203125E+022,9765.86961160905,4686,1.32832945829321E+015,34,3.55486137729586E+020,77163027212657.5,19046392577.0044,66.0880151145931,2.50481423877296E+022,41083,2.15427015625E+025,12380952661,242956,0.039543197736917,478,30,6311
1501027200,34.6852156808407,6716825.17892473,2.33025E+022,8403.12559139785,4650,1.33132796579093E+015,35,2.94383920628616E+020,76844126914344.6,18984943768.84,65.500487960877,2.48093839206286E+022,34549,2.15672165625E+025,10833315646,223010,0.127062686369063,431,41,6845
1501113600,32.5085685922368,6718223.28722486,2.321828125E+022,8345.78290893396,4634,1.32179982414528E+015,31,2.6394424532202E+020,75605726052384.1,18994564513.7259,66.0723333977979,2.4616600495322E+022,29884,2.159156921875E+025,10120647777,225435,0.144091360442464,403,55,6351
1501200000,38.2759747232357,6716141.63847644,2.329453125E+022,9257.6313750807,4647,1332376206421445,32,2.8198228990632E+020,77536893123692.4,17902274282.5488,61.5702585941858,2.49671385399063E+022,31444,2.1616254375E+025,11945897337,246494,0.116771711910515,416,38,5750
1501286400,30.3804031105492,6716463.71727525,2.3459375E+022,7452.48046124279,4683,1.33222837397319E+015,35,2.04174934595232E+020,76587712193574.5,19305163002.4825,66.4724461040185,2.46966749345952E+022,27088,2.1640746875E+025,9555608826,198773,0.101824660258148,433,52,4732
