date,score_twitter,volume_gg,volume_twitter,volume_wiki
1479686400,0.098429271962461,2063,56,11120
1479772800,0.170843246182128,2133,55,11421
1479859200,0.114710178836066,2037,43,10960
1479945600,0.109266408910356,2036,34,11876
1480032000,0.00557144920565,1908,63,10238
1480118400,0.142984009463702,1764,70,8430
1480204800,0.156132929773828,1767,64,9523
1480291200,0.165753880638437,1900,66,12311
1480377600,0.038978409475558,1913,68,14544
1480464000,0.21658476976926,1861,28,12018
1480550400,0.16816971511444,1989,31,10921
1480636800,0.057195098382972,2025,47,11564
1480723200,0.100506513650516,1729,55,8544
1480809600,0.042776799743555,1731,58,8833
1480896000,0.142177961804511,1974,49,10512
1480982400,0.158798767814947,1792,35,11527
1481068800,0.10288661275097,1859,24,10847
1481155200,0.104230123446778,1893,25,10893
1481241600,0.114224459341484,1757,53,9588
1481328000,0.146129985383654,1857,60,8835
1481414400,0.066933067345706,1823,51,8676
1481500800,0.186036891816471,1956,43,10465
1481587200,0.031212276174513,2010,45,11745
1481673600,0.107194186963423,1957,45,11373
1481760000,0.077653771129593,1909,30,10924
1481846400,0.12372530034632,1910,50,10416
1481932800,0.175955049421804,1096,83,8770
1482019200,0.12738392451317,1072,94,9127
1482105600,0.136464686516865,1143,93,11821
1482192000,0.23162496182379,1166,101,11646
1482278400,0.186318086134803,1452,52,12246
1482364800,0.045443265268733,1691,39,13374
1482451200,0.10611037087671,1934,69,14116
1482537600,0.161833820919955,1610,101,11547
1482624000,0.153227389906393,1535,92,10882
1482710400,0.1320791634073,1529,97,12433
1482796800,0.197082861454551,1683,63,13454
1482883200,0.143569916810751,1930,96,14314
1482969600,0.269445267781105,1851,78,15813
1483056000,0.156362979111184,1700,89,16270
1483142400,0.131845291565041,809,104,10295
1483228800,0.176319010861019,866,125,9554
1483315200,0.174076182975029,1371,108,22579
1483401600,0.210559407941461,1305,116,25183
1483488000,0.214066242483742,1512,79,22281
1483574400,0.084862504797263,1818,76,24655
1483660800,0.172288835305109,1544,89,21964
1483747200,0.101500625231923,1526,98,17362
1483833600,0.142725025336861,1380,77,16490
1483920000,0.086797867213183,1318,71,17720
1484006400,0.125775849607223,1205,52,16258
1484092800,0.199069564237431,1371,64,17559
1484179200,0.04076469463067,1454,49,18224
1484265600,0.273455681044683,1198,60,16546
1484352000,0.148084298970614,1926,78,15220
1484438400,0.152859428513187,1898,53,12144
1484524800,0.163664825124349,1904,63,13679
1484611200,0.047077002676442,2065,69,16112
1484697600,0.109946257739961,2034,52,14637
1484784000,0.140671441301771,1848,62,14435
1484870400,0.102314116749093,1789,35,11860
1484956800,0.118432236563387,1884,63,10255
1485043200,0.081907285435765,1926,59,11029
1485129600,0.049468428482748,1953,51,14272
1485216000,0.1161972422504,2066,90,13062
1485302400,0.12097285322748,2004,54,12050
1485388800,0.183987379440008,1927,33,11932
1485475200,0.046348227465746,1946,69,11747
1485561600,0.170333834154306,1695,50,12571
1485648000,0.157418101093997,1581,39,11690
1485734400,0.237597244887869,1620,55,14073
1485820800,0.152382793034445,1759,70,13225
1485907200,0.140305831470668,1857,63,13278
1485993600,0.148605417625996,1900,63,13524
1486080000,0.089235241673472,2061,54,12876
1486166400,0.174888676611031,1683,72,11078
1486252800,0.159297800176638,1610,94,12070
1486339200,0.206545178788852,1573,79,13166
1486425600,0.220258924457831,1695,63,13554
1486512000,0.188018594023114,1756,94,13313
1486598400,0.187884197259033,1861,50,13381
1486684800,0.130674599755986,1791,50,12212
1486771200,0.034969906398034,1948,50,10009
1486857600,0.197600895466548,1922,35,10944
1486944000,0.109403394126766,1969,61,12472
1487030400,0.081978219218695,1967,67,11624
1487116800,0.08898018772024,1906,47,12330
1487203200,0.118425111568985,2002,21,12923
1487289600,0.104044591403773,2053,36,14331
1487376000,0.110353884159821,1550,67,12842
1487462400,0.11462463239721,1151,44,10644
1487548800,0.036600486062853,1165,83,12193
1487635200,0.187641444509565,1370,92,13870
1487721600,0.128858594299202,1444,70,13371
1487808000,0.15556877657718,1456,62,14046
1487894400,0.072323324377343,1867,85,15834
1487980800,0.019322616450744,1504,82,17751
1488067200,0.12412775636262,1266,98,16385
1488153600,0.197391179844942,1265,94,15063
1488240000,0.116739081427309,1352,74,15679
1488326400,0.235575477362009,1322,87,17507
1488412800,0.072445212065573,1478,74,18929
1488499200,0.083637532692274,2150,61,40347
1488585600,0.18354623425592,1323,86,25835
1488672000,0.096467766201559,622,88,17862
1488758400,0.121691591269239,617,77,20274
1488844800,0.188496416539602,663,130,17149
1488931200,0.12405627796536,666,46,15721
1489017600,0.089103353295785,688,44,15556
1489104000,0.102022874242472,703,93,19093
1489190400,0.050767991898903,1588,125,15958
1489276800,-0.006080101373061,1419,88,14093
1489363200,0.171260217084766,1433,100,16417
1489449600,0.149430836743322,1369,121,19528
1489536000,0.077244885673035,1304,130,17689
1489622400,0.082896877611221,1308,143,16895
1489708800,0.148501658323542,1424,102,15663
1489795200,0.127033869319937,1524,137,15288
1489881600,0.052766107111312,1917,137,14669
1489968000,0.159432992855056,1672,78,17922
1490054400,0.117798438621593,1612,92,16453
1490140800,0.040602739569207,1613,83,14885
1490227200,0.12726368058451,1601,113,14546
1490313600,0.172200482389851,1536,75,13225
1490400000,0.097696855217704,1901,89,11334
1490486400,0.075025346126121,1695,69,12736
1490572800,0.143691450850397,1650,35,13370
1490659200,0.110957293189997,1739,62,13970
1490745600,0.134552240340524,1654,58,13533
1490832000,0.160936894321891,1593,45,13812
1490918400,0.101643686830734,1543,98,12980
1491004800,0.056967172099303,1674,108,11815
1491091200,0.119203916333946,1661,94,11420
1491177600,0.172988551029362,1790,125,14614
1491264000,0.111606891876498,1842,69,14537
1491350400,0.105219922597725,1765,64,13465
1491436800,0.097291984827511,1716,49,13169
1491523200,0.089415089419663,1827,64,13208
1491609600,0.21140943889906,1781,80,11200
1491696000,0.091728712341231,1854,92,10873
1491782400,0.124821116050958,1934,72,13166
1491868800,0.052798002418891,2036,91,16999
1491955200,0.038227263988367,2043,47,13871
1492041600,0.074019936485518,2062,52,13786
1492128000,0.04797378513564,1987,60,12174
1492214400,0.124047624624787,1790,73,10065
1492300800,0.049056109882891,1567,67,11044
1492387200,0.130550468861551,1716,62,18666
1492473600,0.158706742868501,1843,68,22995
1492560000,0.102178493243367,1836,51,15773
1492646400,0.043121747829083,1712,50,14703
1492732800,0.069473829255288,1802,40,14230
1492819200,0.051715237436164,1700,54,11143
1492905600,0.132769350990456,1532,63,12071
1492992000,0.138570729247728,1500,83,16047
1493078400,0.182710173672443,1668,70,16503
1493164800,0.047323929129962,1802,59,14681
1493251200,0.085893275145152,1886,57,14889
