timestamp,blocks-size,avg-block-size,n-transactions-per-block,median-confirmation-time,hash-rate,difficulty,miners-revenue,transaction-fees,cost-per-transaction-percent,cost-per-transaction,n-unique-addresses,n-transactions,n-transactions-total,n-transactions-excluding-popular,n-transactions-excluding-chains-longer-than-100,output-volume,estimated-transaction-volume-usd,score_twitter,volume_gg,volume_twitter,volume_wiki
1493856000,113824.756131,0.971046744047619,2111.52976190476,11.7666666666667,4359179.00993837,521974519553,3500746.022125,307.09568071,0.60481065805824,10.234634276482,676230,354737,219310424,347771,236867,2892428.85815552,600287612.488933,0.208072668457211,1634,56,19238
1493942400,113948.756848,0.961245868217054,2071.26356589147,13.25,3347226.73977411,521974519553,2779169.81696429,261.31168454,0.501872072951026,10.753205260459,523629,267193,219577617,261046,182651,2863316.31076466,572492738.291538,0.135706282791199,1999,127,16900
1494028800,114110.865621,0.964933172619048,2160.84523809524,15.6333333333333,4359179.00993837,521974519553,3610789.2028,296.57369266,0.789491583354191,10.3014088266781,677421,363022,219940639,357071,265464,2713257.08179427,473676745.126314,0.160748273753661,1590,142,17793
1494115200,114271.993307,0.964836443113772,1892.28143712575,15.4,4333231.51583159,521974519553,3505619.68821428,277.03575031,0.853642248137431,11.4920550459623,581369,316011,220256650,309348,234136,2213326.70430991,425425969.140285,0.075327786633222,917,99,17777
1494201600,114446.259255,0.968144155555556,2028.31111111111,14.275,4670548.93921968,521974519553,4062173.2011,316.4495528,0.585745432650149,11.5327652899959,691480,365096,220621746,356775,245245,3877215.60055789,718838977.073373,0.160861411492273,932,77,19666
1494288000,114599.366166,0.987786522580645,2147.6064516129,10.6166666666667,4021861.58655028,521974519553,3715393.61082857,302.96153363,0.506500954470438,11.5852089404893,621156,332879,220954625,326342,224910,3162517.25139167,761394965.372412,0.131785574488542,1117,107,23935
1494374400,114741.470703,0.96016579054054,2103.99324324324,17.45,4119773.00240534,555092980096.736,3665040.51375,303.26495895,0.51746433603979,12.1903368714567,592447,311391,221266016,302641,193152,3874769.78499676,733569624.873217,0.015092874573535,1359,68,24385
1494460800,114871.238467,0.961242696296296,2183.28148148148,13.85,3757901.04949136,559970892890,3468076.52628125,279.58022914,0.539797510545667,12.1530775385481,568521,294743,221560759,288009,204519,3043753.15753014,663588561.074187,0.259140736099732,1226,52,25185
1494547200,115018.243867,0.95458051948052,2062.97402597403,19.025,4286790.82682718,559970892890,3731717.8665,322.05057537,0.653365190185435,12.1687961628235,600568,317698,221878457,310036,209738,3073037.69219196,591706179.240967,0.09523041080436,1371,78,39626
1494633600,115169.148091,0.955090025316455,2083.96202531646,13.4833333333333,4398136.0431084,559970892890,3885820.5874125,301.19440047,0.907749731145148,12.2491675743418,623293,329266,222207723,322439,244156,3010157.61381839,444311275.691067,0.087981896483937,1728,84,47817
1494720000,115329.062139,0.975085658536586,2250.59756097561,13.2833333333333,4565153.86753024,559970892890,4018027.923,297.47622441,0.953871230840268,11.2974352361085,691330,369098,222576821,361974,286896,2545656.4177374,437151327.764015,0.125194234172997,1527,143,43113
1494806400,115494.083176,0.970711982352941,1936.64117647059,10.0333333333333,4732171.69195208,559970892890,4090703.349625,327.30377033,0.611154504174274,12.8349285317771,636246,329229,222906050,320922,219237,3103702.0860401,691417744.077277,0.195075932422557,1470,132,91099
1494892800,115622.646011,0.973960871212121,1772.55303030303,13.7,3674392.13728044,559970892890,3356331.71175,343.40900559,0.599276873483899,14.8159947344139,453290,233977,223140027,228555,162157,2799129.21608075,578464171.297126,0.165315518052622,1890,87,88685
1494979200,115774.837712,0.981881941935484,2048.56129032258,13.9,4314627.13089748,559970892890,4241263.69915625,485.9361122,0.467339209074306,13.7951247381312,591515,317527,223457554,307080,209853,4046479.1362403,937290192.577895,0.2093440453482,1633,65,59979
1495065600,115913.23226,0.974609492957746,2034.53521126761,12.0833333333333,3952755.1779835,559970892890,3986174.9808625,392.02141315,0.607714253476094,14.2447085625648,570189,288904,223746458,280634,201268,3210225.94467341,677185578.422693,0.17111366872974,1389,61,45865
1495152000,116072.519034,0.971260817073171,1948.18292682927,11.8833333333333,4565153.86753024,559970892890,4746879.57975,442.811934,0.569499072392854,15.3041348098776,633617,319502,224065960,309333,219526,2945763.68201335,858596952.490287,0.129230083472747,1359,113,38662
1495238400,116232.109167,0.967212927272727,2138.21212121212,19.325,4592990.17160055,559970892890,4862316.83169375,387.7538543,0.738231064116581,14.2575930594863,646325,352805,224418765,343449,270829,2804084.67104612,681378820.785806,0.114988995674138,1371,76,33314
1495324800,116377.692631,0.990363700680272,2218.07482993197,10.2333333333333,4091936.69833503,559970892890,4331490.18988125,352.78845637,0.82170320155408,13.7475987596559,608719,326057,224744822,316206,246467,2312823.37124224,545513367.880205,0.206808953903847,706,110,31659
1495411200,116518.845489,0.966800397260274,2245.67123287671,11.3666666666667,4064100.39426473,559970892890,4499105.2965,406.63804239,0.525074094981714,14.2301217269329,604610,327868,225072690,318975,226497,3323799.8645585,888560604.104556,0.134071268597905,725,105,70929
1495497600,116683.264597,0.978685166666667,2188.75,10.7666666666667,4976737.78165219,584152236544.97,5668946.092425,468.38356854,0.572348306921803,15.9792159908485,687290,367710,225440400,354151,256495,4112953.88938068,1026598216.66908,0.128873361191326,1236,88,77232
1495584000,116832.729015,0.970548168831169,2198.97402597403,18,4562009.63318118,595921917085,5524488.081,472.94001691,0.532235249097708,16.8471840496321,631835,338642,225779042,327095,234682,3588186.52070526,1071925264.36522,0.117904257134361,1186,92,70266
1495670400,116991.959765,0.976875766871166,2147.93865030675,11.7,4828620.58576969,595921917085,5871333.85971428,498.87943053,0.500690328331634,17.2939697341941,659055,350114,226129156,343608,252424,3530884.9287766,1209302552.27682,0.084367651707562,1385,82,73348
1495756800,117138.652381,0.958775267973856,2178.69281045752,15.3666666666667,4532386.19400468,595921917085,5119620.43585714,469.79624965,0.556801655694586,15.8084363445252,641520,333340,226462496,328442,249637,2804635.98055144,946402388.927964,0.167320120289104,1735,115,61597
1495843200,117305.217815,0.991460916666667,1975.67857142857,17,4976737.78165219,595921917085,5121736.6836375,528.8278222,0.819121572073027,15.9517178040225,651462,331914,226794410,327292,255800,2657377.9514045,646375171.124453,0.162955423081033,1392,104,41682
1495929600,117466.584868,0.977982139393939,1867.53333333333,9.78333333333333,4887867.46412269,595921917085,5262057.4296,421.48503001,1.04929401940267,17.6779335513036,592662,308143,227102553,300226,235008,2786546.06826741,519142526.076755,0.239404561993598,1915,93,32640
1496016000,117614.24788,0.977900741721854,2130.05298013245,10.7166666666667,4473139.31565167,595921917085,5260813.81305,494.90441559,0.944378883638884,16.858043356994,594355,321638,227424191,317854,229240,2525128.96458489,574153810.848041,0.110619988881852,1476,113,35534
1496102400,117789.775838,0.980603117318436,1943.91620111732,13.925,5302595.61259371,595921917085,6132063.83141429,588.38790095,0.707056037253637,18.1852083599099,634488,347961,227772152,342419,234575,3826430.14816413,894942260.970001,0.077920072691053,1449,83,35423
1496188800,117949.954056,0.976696451219512,1961.18292682927,16.825,4858244.02494619,595921917085,5808558.0762,570.4198544,0.701566208749389,18.6239844507751,614126,321634,228093786,316863,228463,3330411.62442271,853819146.38086,0.206459988043784,1452,94,34254
1496275200,118116.170985,0.97774664117647,1880.64117647059,15.075,5035984.6600052,595921917085,6245228.67372857,569.07004507,0.683627203683526,20.2175347329898,610354,319709,228413495,314252,224706,3357411.23059463,945504768.844997,0.018295071841505,1381,63,31694
1496361600,118259.541323,0.981988616438356,1859.85616438356,12.7666666666667,4325022.11976917,595921917085,5437774.58695714,470.15193004,0.772890482311248,20.6757352840681,534561,271539,228685034,266135,184629,2928808.54262625,726398967.485236,0.092935312560706,1337,68,28056
1496448000,118447.903396,0.981052463541667,1590.20833333333,11.0333333333333,5687700.32188822,595921917085,7190853.40616409,545.64725387,0.908802627309787,24.367919569526,601583,305320,228990354,294660,212821,3233909.07777391,818661057.901143,0.146125635046995,1243,152,25776
1496534400,118606.063142,0.982358670807454,1652.44720496894,16.575,5432357.04184814,628336862170.783,5967104.60828572,441.99355556,0.984106688408651,23.2139449257116,537387,266044,229256398,261135,189103,3486275.16396496,627567197.394298,0.062257123390896,1426,125,23455
1496620800,118764.229682,0.96443012195122,1767.86585365854,10.8,5533581.08610618,678760110082,6586584.0163125,475.43804182,0.855579798425849,23.5036883070253,576032,289930,229546328,284508,195204,3259528.68113647,796468589.299733,0.103531314630926,1363,95,28797
1496707200,118913.726386,0.990044397350993,1969.64238410596,16.925,5094943.56098801,678760110082,6705146.00152968,511.33813564,0.780356705003161,23.2556515201143,617593,297416,229843744,291156,203252,2545677.65511058,886338620.295228,0.147317111772145,1618,95,35757
1496793600,119077.426658,0.992122860606061,2058.90909090909,19.3,5567322.4341922,678760110082,7060707.82519375,668.13204735,0.824029841501567,21.4203411950845,657364,339720,230183464,334120,249235,2630808.40539208,883089172.782132,0.240831112555117,2145,70,33834
1496880000,119237.446002,0.969814206060606,1862.89090909091,17.05,5567322.4341922,678760110082,6905690.49109375,490.9904414,0.880097779746027,23.2024410678718,609712,307377,230490841,300955,217758,2395589.20058031,810352769.004518,0.146471313604508,1896,82,27396
1496966400,119384.450556,0.973540092715232,1868.76821192053,15.625,5094943.56098801,678760110082,6408509.03145,455.56014992,0.975700294657285,23.4775259733915,571964,282184,230773025,276088,186802,2596621.09418937,678997662.043602,0.178235566531901,1633,96,26320
1497052800,119520.720745,0.966455241134752,1808.4609929078,16.075,4757530.08012788,678760110082,5916952.85642857,390.9040331,0.913047798272824,24.0290415275898,516474,254993,231028018,249580,179875,2449118.61011924,671075205.245043,0.19788219484918,1594,92,23523
1497139200,119658.760071,0.945474835616438,1526.65753424658,15.4,4926236.82055794,678760110082,6255384.1416,356.12024978,0.982845171574239,28.9831243123208,467561,222892,231250910,218769,158422,2301534.23117236,657286287.918019,0.061001914891507,1340,107,27303
1497225600,119800.996488,0.967594673469388,1830.59863945578,13.5,4959978.16864396,678760110082,5779114.42340625,409.8643713,0.71112249318064,22.1954984650759,538624,269098,231520008,263515,182049,2893538.970918,839906528.513899,0.13637698268717,1406,156,35940
1497312000,119938.774347,0.977147936170213,2069.33333333333,11.4333333333333,4757530.08012788,678760110082,5967683.91362857,479.43977642,0.725794861764166,21.1164230664176,611325,291776,231811784,284404,182984,3332828.04807174,848899018.332959,0.183329722710093,1802,107,32860
1497398400,120074.484228,0.969356292857143,2054.6,12.55,4723788.73204186,678760110082,5217092.61125,454.74199601,0.716190109568877,18.7561544785418,565868,287644,232099428,281987,196888,3266873.63574763,753304915.376917,0.174352858198403,1581,77,28795
1497484800,120226.624952,0.994383816993464,1915.95424836601,11.1333333333333,5162426.25716004,678760110082,5540766.447125,435.40345777,0.784278820466153,19.5629673928585,577610,293141,232392569,286986,196855,3066425.90119852,731207789.227483,0.187126278719395,1552,75,29145
1497571200,120372.121983,0.983088047297297,1823.89864864865,15.7,4993719.51672997,678760110082,5304593.52034286,375.35139576,0.878456832938763,20.3210444037424,536165,269937,232662506,262448,185527,3448634.12057126,624436119.969871,0.06339810943619,1819,77,28247
1497657600,120515.049254,0.985705317241379,1631.40689655172,9.66666666666667,5129905.64429561,679668719408.648,5461151.4595,311.39831919,1.05620802826443,23.936005624015,477378,236554,232899060,232337,168741,2338185.94032216,536083586.07985,0.161671581456205,1514,95,23079
1497744000,120650.861671,0.93663735862069,1443.85517241379,10.6166666666667,5129905.64429561,711697198173,5066179.98395753,277.9955946,1.00263434059573,25.0368323576011,433246,209359,233108419,205883,151890,2263317.85615952,522791407.9265,0.151528087161116,1952,70,22615
1497830400,120799.795428,0.986316271523179,1786.58278145695,15.475,5342177.6019906,711697198173,5761788.39289375,387.16284645,0.975709642237126,22.0676230676655,532642,269774,233378193,263540,178446,3071769.1186712,610147802.967963,0.131301724086239,1842,72,25447
1497916800,120933.058609,0.965675224637681,1952.44927536232,15.3,4882255.02698479,711697198173,5639440.47775,388.08537505,0.817299665350021,21.6060995429592,594425,269438,233647631,263107,192117,3018444.73833646,712285162.402789,0.183557100484828,1933,74,28562
1498003200,121070.686726,0.983057978571429,2001.45,20.125,4953012.34621645,711697198173,5729387.77125,462.70370719,0.7175997613192,21.0926624673534,585194,280203,233927834,274021,193626,3625571.8708005,823610544.473253,0.108870449518544,2043,52,32491
1498089600,121208.655047,0.992577848920863,1940.17985611511,11.9833333333333,4917633.68660062,711697198173,5791396.09454375,447.10509654,0.860603322307671,22.0926165409272,534177,269685,234197519,263107,176303,3267161.42806557,692310514.891309,0.103145776712951,2107,72,30385
1498176000,121360.475894,0.94888029375,1624.6125,13.85,5660585.53853309,711697198173,6125531.76571429,338.95972894,1.14140737609033,24.3886818591738,506612,259938,234457457,253493,176357,2401755.51512493,555414772.841651,0.114236770835915,2028,84,25673
1498262400,121499.152352,0.949838753424658,1555.66438356164,14.65,5165284.30391144,711697198173,5333679.66825,307.20884336,1.33020039992261,24.3064024534498,469727,227127,234684584,222085,152618,2254175.1962506,415023200.291167,0.037749600227589,1962,94,24171
1498348800,121612.334745,0.927724532786885,1481.30327868852,10.2166666666667,4316196.47313148,711697198173,4323782.37771428,258.68838592,0.879288088827562,24.7969420205155,378448,180719,234865303,175953,124604,1868429.04665603,509648501.093749,0.087197900380251,1608,52,22222
1498435200,121752.520602,0.987224345070423,1844.40845070422,10.9166666666667,5023769.66544811,711697198173,5067818.19885714,375.05657594,0.753957181420341,20.0014799865828,515883,261906,235127209,254353,163291,3779418.89569924,694801740.265596,0.145524459734116,1535,79,25687
1498521600,121882.203894,0.98994879389313,1982.72519083969,19.95,4634604.40967396,711697198173,4893544.70261429,367.89377898,0.694382475953364,19.4403848564623,556158,259737,235386946,253055,169266,2770208.70309384,727176652.108091,0.076159765532475,1812,100,35577
1498608000,122034.90009,0.97258723566879,1782.23566878981,14.25,5554449.55968559,711697198173,5859693.92942143,385.86002411,0.839606916271569,21.6979699729345,549136,279811,235666757,273354,179111,2823966.12788099,723115848.432698,0.119429627542467,2040,85,45873
1498694400,122150.920525,0.966836958333333,1925.45,13.45,4245439.15389981,711697198173,4529057.7655,341.40053758,0.768200919580455,20.2778838803541,467647,231054,235897811,225341,148813,3186635.15883391,609903745.578716,0.045347133887468,2032,59,34271
1498780800,122298.19294,0.956314383116883,1736.1038961039,11.8833333333333,5448313.58083809,711697198173,5463199.231875,357.17190559,0.752556558818832,21.1490258009888,533427,267360,236165171,259782,177910,3475033.63820546,751359279.497503,0.136827064381986,1667,101,26499
1498867200,122442.961088,0.882732609756098,1352.78048780488,7.11666666666667,5802100.17699641,711697198173,5415823.2440625,255.27403629,1.11038373022514,25.2921557169042,440616,221856,236387027,216634,148844,2316434.73344175,505340302.274764,0.134385940433498,1467,86,23015
1498953600,122589.522748,0.77958329787234,1045.42021276596,8.575,6622798.79067395,708707940675.899,6165436.66014286,197.85958294,1.35099761160643,32.4245281173973,409305,196539,236583566,191864,131023,1799632.14846133,471702116.785209,0.161822002238018,1948,75,24879
1499040000,122728.203569,0.815769535294118,1489.67058823529,7.93333333333333,5988701.03412006,708659466230,5975338.92485714,283.21012118,1.03510900760927,24.3558346879267,497458,253244,236836810,247094,163466,2832034.60303896,595876275.287674,0.060253480972646,2058,69,25546
1499126400,122865.449124,0.89702977124183,1669.82352941176,10.1,5389830.93070805,708659466230,5536124.68895625,293.93425872,1.00831127602499,22.4521121831064,548401,255483,237092293,249948,172076,2286343.30467359,568885136.293409,0.099597801705334,2138,92,25454
1499212800,123000.970572,0.909539919463087,1590.65771812081,9.73333333333333,5248920.31814053,708659466230,5284210.78731115,225.82080685,0.748664999502258,23.0781398077928,476016,237008,237329301,231998,162749,2513987.23811052,730594292.935001,0.074056182793759,2161,88,26835
1499299200,123136.765834,0.956304661971831,1585.25352112676,14.775,5002326.74614734,708659466230,5092047.08025,241.52060511,0.977344778532651,23.3803352489386,459294,225106,237554407,218976,153619,2215848.5913875,538505332.217494,-0.000811063492349,2149,68,27578
1499385600,123275.450745,0.937060209459459,1646.04054054054,9.75,5213692.66499864,708659466230,5027244.05042857,240.65571245,0.727626596506191,21.3790835071416,559413,243614,237798021,237821,170852,2453741.07715304,715785277.024915,0.09699332135042,2158,95,24291
1499472000,123417.168469,0.858895296969697,1338.39393939394,8.03333333333333,5812562.76841065,708659466230,5589288.04024375,192.41183082,1.03415838767558,26.1615176171256,451048,220835,238018856,216252,156118,2699738.77099774,558655116.259649,0.099847870168167,2105,95,21337
1499558400,123520.615587,0.749616797101449,1363.21739130435,14.325,4861416.13357982,708659466230,4618491.1051875,157.22803089,0.73454127181595,25.3757097510003,390402,188124,238206980,184449,131794,2367596.8213848,649899495.694139,0.147160902499647,1623,154,22075
1499644800,123667.707195,0.746657908629442,1277.77664974619,6.41666666666667,6939847.66895089,708659466230,6117732.90435714,205.57250621,0.918946203272183,25.0797050046167,567052,251722,238458702,245860,164188,3269080.45651825,686994894.879853,0.167336215320861,1507,129,26029
1499731200,123821.695814,0.890107624277456,1536.17919075145,10.3,6094383.99354571,708659466230,5418689.75697857,207.57617324,0.862207489349169,21.1347640711734,563334,265759,238724461,259517,177044,2896549.04491078,651438758.555755,0.092750380945185,1688,128,27965
1499817600,123977.73267,0.88156415819209,1452.75706214689,11.3,6235294.60611324,708659466230,5595773.27428572,222.35199706,1.02201530206192,22.5907671119239,513002,257138,238981599,251176,176186,2631445.67662563,568381379.604232,0.033577674011853,2046,67,27322
1499904000,124112.020339,0.855335471337579,1566.2101910828,14.125,5530741.54327559,708659466230,4943867.78329167,210.79018124,1.15345689970912,20.8122478228042,489848,245895,239227494,239800,164902,2516299.99475323,443677408.29146,0.095213604444119,1884,104,28320
1499990400,124237.149387,0.900208978417266,1639.58992805755,10.6333333333333,5559049.84406697,761764941640.259,4133223.08758333,215.37764419,0.87938434835985,18.7740093079213,473082,227903,239455397,222649,154200,2601799.879111,486550966.171203,0.122111747797927,1792,79,24585
1500076800,124360.972783,0.97498737007874,1746.85826771654,19.725,5079131.8719173,804525194568,3915180.1334,378.35756847,0.902843988141936,18.2450928042084,446599,221851,239677248,216511,152423,1958573.71804338,448326857.892318,0.084849043757863,1740,98,20377
1500163200,124497.936747,0.840269717791411,1246.41104294479,8.03333333333333,6518885.7883663,804525194568,4114452.06615,166.92852306,0.922846219827383,20.9545142473426,406436,203165,239880413,198860,143741,2035268.69111756,461314550.094561,0.194659632789221,1515,128,20854
1500249600,124637.839334,0.94528775,1556.18243243243,13.325,5918988.32317922,804525194568,4307537.8817625,198.03657541,0.781830106637004,19.3552504756376,475431,230315,240110728,225090,150915,2658035.61301638,570175601.509061,0.108386894561407,1592,115,24527
1500336000,124796.144933,0.959427872727273,1579.24242424242,13.3,6598872.11705791,804525194568,5135590.600375,224.51846967,0.85612162713778,20.3632828845527,561055,260575,240371303,254413,176377,2653766.96798901,619790724.757426,0.183886206833982,1544,124,29243
1500422400,124936.100644,0.939300073825503,1703.14093959732,15.3,5958981.48752502,804525194568,4503486.59445,201.60223858,0.799365769207099,18.4211876644384,519400,253768,240625071,248342,169750,2509365.82786204,584802118.292619,0.111797028720842,1517,103,31101
1500508800,125086.672537,0.929456129629629,1420.98148148148,7.53333333333333,6478892.6240205,804525194568,6303559.80625,229.27219537,0.86496481754178,28.3811205289122,477427,230199,240855270,224769,154014,2443211.00041247,755326162.652794,0.170671502322436,1415,77,32662
1500595200,125237.056119,0.976516766233766,1743.13636363636,18.175,6158947.30925405,804525194568,5613834.8937125,249.73969757,0.859398905825912,21.7292934867622,542764,268443,241123713,260942,184411,2264274.48135723,678739138.707783,0.006641819355786,1443,100,26503
1500681600,125385.176788,0.92575418125,1395.9875,8.03333333333333,6398906.29532888,804525194568,5890365.48028571,171.03691992,1.22347933223968,27.2899321116256,433135,223358,241347071,216965,155964,1793088.27485509,498204137.656356,0.11497611118686,1654,141,23406
